"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
137903,1551445993853,1.493,2.42,1.7044,0.13,0.06,0.98,-0,0,0,2009,0,87,21,87,856,0.0,300,300,60,117.0,0,0,53,380,28,0,0,0,0,0,0,,,,,,,,,,,
137923,1551445993873,1.508,2.416,1.6817,0.13,0.06,0.94,-0,0,0,2009,0,87,21,87,856,0.0,300,300,60,117.0,0,0,53,380,28,0,0,0,0,0,0,,,,,,,,,,,
137943,1551445993893,1.505,2.398,1.7094,0.13,0.06,0.97,-0,-0,0,2009,0,87,21,87,856,0.0,300,300,60,117.0,0,0,53,380,28,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4117,2
137963,1551445993913,1.507,2.423,1.7132,0.12,0.05,0.96,-0,-0,0,1909,0,87,21,88,842,0.0,300,300,60,118.0,0,0,49,389,28,0,0,0,0,0,0,,,,,,,,,,,
137983,1551445993933,1.515,2.417,1.6642,0.13,0.05,0.95,-0,-0,0,1909,0,87,21,88,842,0.0,300,300,60,118.0,0,0,49,389,28,0,0,0,0,0,0,,,,,,,,,,,
138003,1551445993953,1.523,2.392,1.7182,0.12,0.03,0.92,-0,-0,0,1909,0,87,21,88,842,0.0,300,300,60,118.0,0,0,49,389,28,0,0,0,0,0,0,,,,,,,,,,,
138023,1551445993973,1.482,2.432,1.6918,0.13,0.03,0.96,-0,-0,0,1909,0,87,21,88,842,0.0,300,300,60,118.0,0,0,49,389,28,0,0,0,0,0,0,,,,,,,,,,,
138043,1551445993993,1.526,2.433,1.6755,0.13,0.04,0.96,-0,0,0,1909,0,87,21,88,842,0.0,300,300,60,118.0,0,0,49,389,28,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4117,2
138063,1551445994007,1.53,2.386,1.6931,0.14,0.04,0.92,-0,-0,0,1836,0,87,21,88,845,0.0,300,300,60,118.0,0,0,45,395,28,0,0,0,0,0,0,,,,,,,,,,,
138083,1551445994027,1.513,2.389,1.7107,0.13,0.03,0.96,-0,-0,0,1836,0,87,21,88,845,0.0,300,300,60,118.0,0,0,45,395,28,0,0,0,0,0,0,,,,,,,,,,,
138103,1551445994047,1.494,2.432,1.7119,0.14,0.03,0.98,-0,-0,0,1836,0,87,21,88,845,0.0,300,300,60,118.0,0,0,45,395,28,0,0,0,0,0,0,,,,,,,,,,,
138123,1551445994067,1.515,2.437,1.683,0.13,0.03,0.99,-0,0,-0,1836,0,87,21,88,845,0.0,300,300,60,118.0,0,0,45,395,28,0,0,0,0,0,0,,,,,,,,,,,
138143,1551445994093,1.543,2.397,1.6993,0.14,0.04,0.94,-0,-0,-0,1836,0,87,21,88,845,0.0,300,300,60,118.0,0,0,45,395,28,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.415,2
138163,1551445994113,1.528,2.377,1.7031,0.14,0.04,0.91,-0,-0,-0,1670,0,87,21,88,827,0.0,300,300,60,117.0,0,0,42,410,27,0,0,0,0,0,0,,,,,,,,,,,
138183,1551445994133,1.503,2.41,1.7132,0.14,0.03,0.94,-0,-0,-0,1670,0,87,21,88,827,0.0,300,300,60,117.0,0,0,42,410,27,0,0,0,0,0,0,,,,,,,,,,,
138203,1551445994153,1.508,2.428,1.7107,0.15,0.03,0.95,-0,-0,-0,1670,0,87,21,88,827,0.0,300,300,60,117.0,0,0,42,410,27,0,0,0,0,0,0,,,,,,,,,,,
138223,1551445994173,1.513,2.389,1.6893,0.14,0.04,1.03,-0,0,-0,1670,0,87,21,88,827,0.0,300,300,60,117.0,0,0,42,410,27,0,0,0,0,0,0,,,,,,,,,,,
138243,1551445994195,1.523,2.408,1.683,0.14,0.03,1.03,-0,0,-0,1670,0,87,21,88,827,0.0,300,300,60,117.0,0,0,42,410,27,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4167,2
138263,1551445994215,1.516,2.43,1.6817,0.14,0.03,1.0,-0,0,-0,1727,0,87,21,90,833,0.0,300,300,60,117.0,0,0,40,405,26,0,0,0,0,0,0,,,,,,,,,,,
138283,1551445994235,1.525,2.44,1.7056,0.16,0.04,0.97,-0,0,-0,1727,0,87,21,90,833,0.0,300,300,60,117.0,0,0,40,405,26,0,0,0,0,0,0,,,,,,,,,,,
138303,1551445994255,1.557,2.411,1.6993,0.17,0.04,0.93,-0,0,-0,1727,0,87,21,90,833,0.0,300,300,60,117.0,0,0,40,405,26,0,0,0,0,0,0,,,,,,,,,,,
138323,1551445994275,1.469,2.338,1.7056,0.17,0.03,0.92,-0,0,-0,1727,0,87,21,90,833,0.0,300,300,60,117.0,0,0,40,405,26,0,0,0,0,0,0,,,,,,,,,,,
138343,1551445994293,1.52,2.373,1.6918,0.17,0.02,0.93,-0,0,-0,1727,0,87,21,90,833,0.0,300,300,60,117.0,0,0,40,405,26,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4183,2
138363,1551445994313,1.508,2.407,1.6868,0.17,0.02,0.93,-0,0,-0,1649,0,88,21,90,808,0.0,300,300,60,113.0,0,0,42,412,25,0,0,0,0,0,0,,,,,,,,,,,
138383,1551445994333,1.522,2.404,1.688,0.17,0.03,0.97,-0,0,-0,1649,0,88,21,90,808,0.0,300,300,60,113.0,0,0,42,412,25,0,0,0,0,0,0,,,,,,,,,,,
138403,1551445994353,1.527,2.433,1.7169,0.16,0.03,0.96,-0,0,-0,1649,0,88,21,90,808,0.0,300,300,60,113.0,0,0,42,412,25,0,0,0,0,0,0,,,,,,,,,,,
138423,1551445994373,1.527,2.412,1.6943,0.16,0.03,0.96,-0,0,-0,1649,0,88,21,90,808,0.0,300,300,60,113.0,0,0,42,412,25,0,0,0,0,0,0,,,,,,,,,,,
138443,1551445994393,1.506,2.421,1.7019,0.16,0.03,0.95,-0,0,-0,1649,0,88,21,90,808,0.0,300,300,60,113.0,0,0,42,412,25,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.42,2
138463,1551445994413,1.503,2.43,1.7031,0.16,0.03,0.95,-0,-0,-0,1538,0,88,21,91,820,0.0,300,300,60,116.0,0,0,45,422,25,0,0,0,0,0,0,,,,,,,,,,,
138483,1551445994433,1.52,2.398,1.7056,0.15,0.02,0.97,-0,-0,-0,1538,0,88,21,91,820,0.0,300,300,60,116.0,0,0,45,422,25,0,0,0,0,0,0,,,,,,,,,,,
138503,1551445994453,1.505,2.383,1.6905,0.15,0.02,1.0,0,-0,-0,1538,0,88,21,91,820,0.0,300,300,60,116.0,0,0,45,422,25,0,0,0,0,0,0,,,,,,,,,,,
138523,1551445994473,1.512,2.402,1.6993,0.15,0.02,1.0,0,-0,0,1538,0,88,21,91,820,0.0,300,300,60,116.0,0,0,45,422,25,0,0,0,0,0,0,,,,,,,,,,,
138543,1551445994492,1.521,2.415,1.6943,0.16,0.02,0.97,0,-0,-0,1538,0,88,21,91,820,0.0,300,300,60,116.0,0,0,45,422,25,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4217,2
138563,1551445994512,1.515,2.412,1.6918,0.15,0.02,0.97,0,-0,-0,1361,0,88,21,92,850,0.0,300,300,60,116.0,0,0,47,425,24,0,0,0,0,0,0,,,,,,,,,,,
138583,1551445994532,1.513,2.397,1.6918,0.16,0.02,0.96,0,0,-0,1361,0,88,21,92,850,0.0,300,300,60,116.0,0,0,47,425,24,0,0,0,0,0,0,,,,,,,,,,,
138603,1551445994552,1.52,2.389,1.6855,0.16,0.01,0.92,0,0,-0,1361,0,88,21,92,850,0.0,300,300,60,116.0,0,0,47,425,24,0,0,0,0,0,0,,,,,,,,,,,
138623,1551445994572,1.516,2.388,1.6993,0.16,0.0,0.91,0,0,-0,1361,0,88,21,92,850,0.0,300,300,60,116.0,0,0,47,425,24,0,0,0,0,0,0,,,,,,,,,,,
138643,1551445994594,1.521,2.384,1.7006,0.15,0.01,0.92,0,0,-0,1361,0,88,21,92,850,0.0,300,300,60,116.0,0,0,47,425,24,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4233,2
138663,1551445994614,1.507,2.384,1.6956,0.16,0.0,0.93,0,0,-0,1526,0,88,21,92,833,0.0,300,300,60,117.0,0,0,51,423,22,0,0,0,0,0,0,,,,,,,,,,,
138683,1551445994634,1.512,2.407,1.6905,0.17,0.0,0.92,-0,0,-0,1526,0,88,21,92,833,0.0,300,300,60,117.0,0,0,51,423,22,0,0,0,0,0,0,,,,,,,,,,,
138703,1551445994654,1.525,2.408,1.6855,0.17,0.0,0.92,-0,1,-0,1526,0,88,21,92,833,0.0,300,300,60,117.0,0,0,51,423,22,0,0,0,0,0,0,,,,,,,,,,,
138723,1551445994674,1.52,2.426,1.6855,0.17,0.01,0.88,-0,1,-0,1526,0,88,21,92,833,0.0,300,300,60,117.0,0,0,51,423,22,0,0,0,0,0,0,,,,,,,,,,,
138743,1551445994694,1.532,2.408,1.7006,0.17,0.0,0.87,-0,1,-0,1526,0,88,21,92,833,0.0,300,300,60,117.0,0,0,51,423,22,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.425,2
138763,1551445994714,1.523,2.398,1.7044,0.17,0.01,0.88,-0,1,-0,1588,0,88,21,91,828,0.0,300,300,60,113.0,0,0,55,418,23,0,0,0,0,0,0,,,,,,,,,,,
138783,1551445994734,1.517,2.392,1.6931,0.16,0.0,0.91,-0,0,-0,1588,0,88,21,91,828,0.0,300,300,60,113.0,0,0,55,418,23,0,0,0,0,0,0,,,,,,,,,,,
138803,1551445994754,1.517,2.394,1.6855,0.17,0.0,0.9,-0,0,-0,1588,0,88,21,91,828,0.0,300,300,60,113.0,0,0,55,418,23,0,0,0,0,0,0,,,,,,,,,,,
138823,1551445994774,1.522,2.421,1.7006,0.17,0.0,0.9,-0,0,-0,1588,0,88,21,91,828,0.0,300,300,60,113.0,0,0,55,418,23,0,0,0,0,0,0,,,,,,,,,,,
138843,1551445994794,1.532,2.415,1.6817,0.17,-0.0,0.9,-0,1,-0,1588,0,88,21,91,828,0.0,300,300,60,113.0,0,0,55,418,23,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4267,2
138863,1551445994814,1.522,2.413,1.6855,0.17,-0.0,0.91,-0,1,-0,1633,0,88,21,91,812,0.0,300,300,60,114.0,0,0,57,414,24,0,0,0,0,0,0,,,,,,,,,,,
138883,1551445994834,1.53,2.41,1.6956,0.18,-0.01,0.92,-0,1,-0,1633,0,88,21,91,812,0.0,300,300,60,114.0,0,0,57,414,24,0,0,0,0,0,0,,,,,,,,,,,
138903,1551445994854,1.52,2.399,1.6893,0.17,-0.0,0.93,-0,1,-0,1633,0,88,21,91,812,0.0,300,300,60,114.0,0,0,57,414,24,0,0,0,0,0,0,,,,,,,,,,,
138923,1551445994874,1.531,2.427,1.6843,0.16,0.0,0.97,-0,0,-0,1633,0,88,21,91,812,0.0,300,300,60,114.0,0,0,57,414,24,0,0,0,0,0,0,,,,,,,,,,,
138943,1551445994894,1.518,2.443,1.6993,0.16,0.0,1.0,-0,0,-0,1633,0,88,21,91,812,0.0,300,300,60,114.0,0,0,57,414,24,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4283,2
138963,1551445994914,1.533,2.437,1.722,0.16,0.01,1.0,-0,0,-0,1498,0,88,21,91,810,0.0,300,300,60,111.0,0,0,57,425,26,0,0,0,0,0,0,,,,,,,,,,,
138983,1551445994934,1.522,2.428,1.7094,0.16,0.03,1.0,-0,0,-0,1498,0,88,21,91,810,0.0,300,300,60,111.0,0,0,57,425,26,0,0,0,0,0,0,,,,,,,,,,,
139003,1551445994954,1.518,2.426,1.7107,0.15,0.04,0.95,-0,-0,0,1498,0,88,21,91,810,0.0,300,300,60,111.0,0,0,57,425,26,0,0,0,0,0,0,,,,,,,,,,,
139023,1551445994974,1.53,2.411,1.7081,0.16,0.03,0.98,-0,0,-0,1498,0,88,21,91,810,0.0,300,300,60,111.0,0,0,57,425,26,0,0,0,0,0,0,,,,,,,,,,,
139043,1551445994994,1.531,2.42,1.6893,0.16,0.02,0.95,-0,0,-0,1498,0,88,21,91,810,0.0,300,300,60,111.0,0,0,57,425,26,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4283,2
139063,1551445995008,1.517,2.437,1.6755,0.16,0.03,0.94,-0,0,-0,1554,0,88,21,92,827,0.0,300,300,60,117.0,0,0,57,421,25,0,0,0,0,0,0,,,,,,,,,,,
139083,1551445995028,1.518,2.423,1.6855,0.15,0.02,0.95,-0,0,-0,1554,0,88,21,92,827,0.0,300,300,60,117.0,0,0,57,421,25,0,0,0,0,0,0,,,,,,,,,,,
139103,1551445995048,1.527,2.404,1.6817,0.16,0.03,0.92,-0,0,0,1554,0,88,21,92,827,0.0,300,300,60,117.0,0,0,57,421,25,0,0,0,0,0,0,,,,,,,,,,,
139123,1551445995068,1.515,2.381,1.7132,0.16,0.02,0.88,-0,0,0,1554,0,88,21,92,827,0.0,300,300,60,117.0,0,0,57,421,25,0,0,0,0,0,0,,,,,,,,,,,
139143,1551445995094,1.517,2.393,1.7157,0.16,0.02,0.91,-0,-0,0,1554,0,88,21,92,827,0.0,300,300,60,117.0,0,0,57,421,25,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4317,2
139163,1551445995114,1.499,2.404,1.6993,0.16,0.02,0.95,-0,0,0,1682,0,88,21,90,826,0.0,300,300,60,115.0,0,0,58,409,24,0,0,0,0,0,0,,,,,,,,,,,
139183,1551445995134,1.511,2.402,1.6805,0.15,0.02,0.96,-0,-0,-0,1682,0,88,21,90,826,0.0,300,300,60,115.0,0,0,58,409,24,0,0,0,0,0,0,,,,,,,,,,,
139203,1551445995154,1.52,2.428,1.7094,0.15,0.01,0.95,-0,-0,0,1682,0,88,21,90,826,0.0,300,300,60,115.0,0,0,58,409,24,0,0,0,0,0,0,,,,,,,,,,,
139223,1551445995174,1.532,2.416,1.6868,0.14,0.01,1.03,-0,-0,-0,1682,0,88,21,90,826,0.0,300,300,60,115.0,0,0,58,409,24,0,0,0,0,0,0,,,,,,,,,,,
139243,1551445995194,1.506,2.433,1.6642,0.15,-0.0,0.98,-0,0,-0,1682,0,88,21,90,826,0.0,300,300,60,115.0,0,0,58,409,24,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4333,2
139263,1551445995214,1.483,2.43,1.7031,0.15,-0.0,0.92,0,-0,-0,1750,0,88,21,91,848,0.0,300,300,60,115.0,0,0,58,403,25,0,0,0,0,0,0,,,,,,,,,,,
139283,1551445995234,1.554,2.43,1.7345,0.15,-0.0,0.95,0,-0,-0,1750,0,88,21,91,848,0.0,300,300,60,115.0,0,0,58,403,25,0,0,0,0,0,0,,,,,,,,,,,
139303,1551445995254,1.503,2.369,1.6943,0.15,0.01,0.97,-0,-0,-0,1750,0,88,21,91,848,0.0,300,300,60,115.0,0,0,58,403,25,0,0,0,0,0,0,,,,,,,,,,,
139323,1551445995274,1.508,2.384,1.6956,0.15,0.02,0.97,0,-0,-0,1750,0,88,21,91,848,0.0,300,300,60,115.0,0,0,58,403,25,0,0,0,0,0,0,,,,,,,,,,,
139343,1551445995294,1.512,2.432,1.6931,0.15,0.02,1.01,-0,0,-0,1750,0,88,21,91,848,0.0,300,300,60,115.0,0,0,58,403,25,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.435,2
139363,1551445995314,1.527,2.412,1.6805,0.15,0.02,0.97,0,0,-0,1876,0,88,21,91,853,0.0,300,300,60,118.0,0,0,58,392,26,0,0,0,0,0,0,,,,,,,,,,,
139383,1551445995334,1.51,2.402,1.7056,0.16,0.02,0.94,0,-0,-0,1876,0,88,21,91,853,0.0,300,300,60,118.0,0,0,58,392,26,0,0,0,0,0,0,,,,,,,,,,,
139403,1551445995354,1.515,2.426,1.7107,0.15,0.01,0.97,-0,-0,-0,1876,0,88,21,91,853,0.0,300,300,60,118.0,0,0,58,392,26,0,0,0,0,0,0,,,,,,,,,,,
139423,1551445995374,1.523,2.391,1.6956,0.15,0.03,0.99,0,-0,-0,1876,0,88,21,91,853,0.0,300,300,60,118.0,0,0,58,392,26,0,0,0,0,0,0,,,,,,,,,,,
139443,1551445995394,1.518,2.394,1.7031,0.15,0.03,1.0,0,-0,0,1876,0,88,21,91,853,0.0,300,300,60,118.0,0,0,58,392,26,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4367,2
139463,1551445995414,1.511,2.44,1.6755,0.15,0.02,0.99,-0,0,-0,1863,0,88,21,91,870,0.0,300,300,60,118.0,0,0,58,393,26,0,0,0,0,0,0,,,,,,,,,,,
139483,1551445995434,1.531,2.399,1.7182,0.15,0.03,0.95,-0,-0,0,1863,0,88,21,91,870,0.0,300,300,60,118.0,0,0,58,393,26,0,0,0,0,0,0,,,,,,,,,,,
139503,1551445995454,1.513,2.422,1.7081,0.14,0.04,0.95,-0,-1,0,1863,0,88,21,91,870,0.0,300,300,60,118.0,0,0,58,393,26,0,0,0,0,0,0,,,,,,,,,,,
139523,1551445995474,1.541,2.432,1.7044,0.14,0.04,0.93,-0,-1,0,1863,0,88,21,91,870,0.0,300,300,60,118.0,0,0,58,393,26,0,0,0,0,0,0,,,,,,,,,,,
139543,1551445995491,1.526,2.384,1.6667,0.14,0.04,0.91,-0,-0,0,1863,0,88,21,91,870,0.0,300,300,60,118.0,0,0,58,393,26,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4383,2
139563,1551445995511,1.561,2.41,1.7157,0.14,0.04,0.91,-0,-0,0,2016,0,88,21,89,863,0.0,300,300,60,113.0,0,0,56,380,28,0,0,0,0,0,0,,,,,,,,,,,
139583,1551445995531,1.527,2.431,1.6956,0.15,0.04,0.9,-0,-0,0,2016,0,88,21,89,863,0.0,300,300,60,113.0,0,0,56,380,28,0,0,0,0,0,0,,,,,,,,,,,
139603,1551445995551,1.52,2.462,1.6855,0.15,0.04,0.92,-0,0,-0,2016,0,88,21,89,863,0.0,300,300,60,113.0,0,0,56,380,28,0,0,0,0,0,0,,,,,,,,,,,
139623,1551445995571,1.521,2.402,1.6968,0.16,0.04,0.9,-0,0,-0,2016,0,88,21,89,863,0.0,300,300,60,113.0,0,0,56,380,28,0,0,0,0,0,0,,,,,,,,,,,
139643,1551445995593,1.517,2.376,1.7081,0.17,0.03,0.85,-0,-0,-0,2016,0,88,21,89,863,0.0,300,300,60,113.0,0,0,56,380,28,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.44,2
139663,1551445995613,1.523,2.428,1.673,0.16,0.03,0.83,-0,0,-0,2116,0,88,21,88,878,0.0,300,300,60,118.0,0,0,53,374,28,0,0,0,0,0,0,,,,,,,,,,,
139683,1551445995633,1.525,2.381,1.7358,0.15,0.03,0.85,-0,-1,-0,2116,0,88,21,88,878,0.0,300,300,60,118.0,0,0,53,374,28,0,0,0,0,0,0,,,,,,,,,,,
139703,1551445995653,1.51,2.42,1.6956,0.16,0.03,0.91,0,0,-0,2116,0,88,21,88,878,0.0,300,300,60,118.0,0,0,53,374,28,0,0,0,0,0,0,,,,,,,,,,,
139723,1551445995673,1.493,2.398,1.6616,0.16,0.04,0.89,-0,1,-0,2116,0,88,21,88,878,0.0,300,300,60,118.0,0,0,53,374,28,0,0,0,0,0,0,,,,,,,,,,,
139743,1551445995693,1.516,2.396,1.7119,0.16,0.05,0.9,-0,-0,-0,2116,0,88,21,88,878,0.0,300,300,60,118.0,0,0,53,374,28,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4417,2
139763,1551445995713,1.521,2.427,1.6692,0.15,0.04,0.91,-0,0,-0,2088,0,88,21,88,882,0.0,300,300,60,118.0,0,0,49,375,29,0,0,0,0,0,0,,,,,,,,,,,
139783,1551445995733,1.53,2.394,1.7371,0.14,0.04,0.93,-0,-0,-0,2088,0,88,21,88,882,0.0,300,300,60,118.0,0,0,49,375,29,0,0,0,0,0,0,,,,,,,,,,,
139803,1551445995753,1.511,2.428,1.678,0.15,0.04,0.96,-0,0,-0,2088,0,88,21,88,882,0.0,300,300,60,118.0,0,0,49,375,29,0,0,0,0,0,0,,,,,,,,,,,
139823,1551445995773,1.515,2.396,1.6943,0.15,0.04,0.93,-0,0,-0,2088,0,88,21,88,882,0.0,300,300,60,118.0,0,0,49,375,29,0,0,0,0,0,0,,,,,,,,,,,
139843,1551445995795,1.511,2.412,1.7207,0.16,0.03,0.92,-0,-0,-0,2088,0,88,21,88,882,0.0,300,300,60,118.0,0,0,49,375,29,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4433,2
139863,1551445995815,1.501,2.412,1.6478,0.17,0.02,0.89,-0,1,-0,2140,0,88,21,87,870,0.0,300,300,60,119.0,0,0,44,372,30,0,0,0,0,0,0,,,,,,,,,,,
139883,1551445995835,1.517,2.393,1.7345,0.15,0.05,0.88,-0,-1,0,2140,0,88,21,87,870,0.0,300,300,60,119.0,0,0,44,372,30,0,0,0,0,0,0,,,,,,,,,,,
139903,1551445995855,1.502,2.431,1.6579,0.15,0.05,0.87,-0,0,0,2140,0,88,21,87,870,0.0,300,300,60,119.0,0,0,44,372,30,0,0,0,0,0,0,,,,,,,,,,,
139923,1551445995875,1.515,2.391,1.7396,0.13,0.03,0.94,-0,-1,-0,2140,0,88,21,87,870,0.0,300,300,60,119.0,0,0,44,372,30,0,0,0,0,0,0,,,,,,,,,,,
139943,1551445995893,1.515,2.418,1.6541,0.13,0.04,0.97,-0,-0,-0,2140,0,88,21,87,870,0.0,300,300,60,119.0,0,0,44,372,30,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.445,2
139963,1551445995913,1.528,2.371,1.7169,0.13,0.02,1.0,-0,-1,-0,2211,0,88,21,85,862,0.0,300,300,60,116.0,0,0,39,368,30,0,0,0,0,0,0,,,,,,,,,,,
139983,1551445995933,1.52,2.412,1.6654,0.11,0.03,1.04,-0,-0,-0,2211,0,88,21,85,862,0.0,300,300,60,116.0,0,0,39,368,30,0,0,0,0,0,0,,,,,,,,,,,
140003,1551445995953,1.528,2.408,1.7031,0.12,0.03,1.02,-0,-0,-0,2211,0,88,21,85,862,0.0,300,300,60,116.0,0,0,39,368,30,0,0,0,0,0,0,,,,,,,,,,,
140023,1551445995973,1.526,2.428,1.6943,0.12,0.05,1.05,-0,1,-0,2211,0,88,21,85,862,0.0,300,300,60,116.0,0,0,39,368,30,0,0,0,0,0,0,,,,,,,,,,,
140043,1551445995993,1.523,2.411,1.6981,0.13,0.05,1.03,-0,1,-0,2211,0,88,21,85,862,0.0,300,300,60,116.0,0,0,39,368,30,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.445,2
140063,1551445996003,1.53,2.417,1.7044,0.13,0.06,1.07,-0,1,-0,2187,0,88,21,85,855,0.0,300,300,60,119.0,0,0,33,369,30,0,0,0,0,0,0,,,,,,,,,,,
140083,1551445996023,1.52,2.406,1.6767,0.15,0.06,1.02,-0,1,-0,2187,0,88,21,85,855,0.0,300,300,60,119.0,0,0,33,369,30,0,0,0,0,0,0,,,,,,,,,,,
140103,1551445996043,1.52,2.412,1.7283,0.17,0.03,1.0,-0,1,-0,2187,0,88,21,85,855,0.0,300,300,60,119.0,0,0,33,369,30,0,0,0,0,0,0,,,,,,,,,,,
140123,1551445996063,1.503,2.426,1.6654,0.17,0.03,0.96,-0,1,-0,2187,0,88,21,85,855,0.0,300,300,60,119.0,0,0,33,369,30,0,0,0,0,0,0,,,,,,,,,,,
140143,1551445996093,1.52,2.389,1.7471,0.14,0.03,0.99,-0,-0,-0,2187,0,88,21,85,855,0.0,300,300,60,119.0,0,0,33,369,30,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.4483,2
140163,1551445996113,1.507,2.422,1.6805,0.14,0.04,1.03,-0,1,-0,2135,0,88,21,86,856,0.0,300,300,60,118.0,0,0,28,372,30,0,0,0,0,0,0,,,,,,,,,,,
140183,1551445996133,1.525,2.394,1.7396,0.13,0.03,1.04,0,0,-0,2135,0,88,21,86,856,0.0,300,300,60,118.0,0,0,28,372,30,0,0,0,0,0,0,,,,,,,,,,,
140203,1551445996153,1.507,2.421,1.6993,0.14,0.02,1.03,0,0,-0,2135,0,88,21,86,856,0.0,300,300,60,118.0,0,0,28,372,30,0,0,0,0,0,0,,,,,,,,,,,
140223,1551445996173,1.511,2.42,1.6566,0.14,0.02,1.02,-0,1,-0,2135,0,88,21,86,856,0.0,300,300,60,118.0,0,0,28,372,30,0,0,0,0,0,0,,,,,,,,,,,
140243,1551445996193,1.531,2.396,1.727,0.14,0.03,0.98,-0,-0,-0,2135,0,88,21,86,856,0.0,300,300,60,118.0,0,0,28,372,30,0,0,0,0,0,0,45.845867,5.178978,0.0,725.9,0.003,1,0.6233,0,0.0,0.45,2
140263,1551445996213,1.507,2.415,1.6968,0.15,0.03,0.95,0,0,-0,1947,0,88,20,87,835,0.0,300,300,60,118.0,0,0,24,385,29,0,0,0,0,0,0,,,,,,,,,,,
140283,1551445996233,1.517,2.427,1.6918,0.14,0.04,0.98,0,1,-0,1947,0,88,20,87,835,0.0,300,300,60,118.0,0,0,24,385,29,0,0,0,0,0,0,,,,,,,,,,,
140303,1551445996253,1.528,2.401,1.6805,0.14,0.04,0.95,0,0,-0,1947,0,88,20,87,835,0.0,300,300,60,118.0,0,0,24,385,29,0,0,0,0,0,0,,,,,,,,,,,
