SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1311 ;24:48,60 ;10313 ;89 ;98;27;78;1,086 ;56,0 ;54,2 ;57,4 ;57,0 ;0 ;4,80 ;5,17 ;12,5 ;2 ;5,07 ;40,5 ;0 ;0 ;44 ;24,2;44,2;
1311 ;24:48,70 ;10434 ;89 ;98;27;77;1,064 ;58,2 ;56,2 ;58,9 ;59,2 ;0 ;4,78 ;5,12 ;12,6 ;1 ;5,00 ;40,9 ;0 ;0 ;44 ;23,8;42,3;
1311 ;24:48,80 ;10894 ;89 ;98;27;77;1,032 ;59,2 ;58,4 ;61,1 ;61,2 ;0 ;4,78 ;5,28 ;12,5 ;3 ;4,79 ;42,1 ;0 ;0 ;44 ;24,3;41,1;
1311 ;24:48,90 ;11061 ;89 ;98;26;78;1,020 ;61,3 ;59,9 ;62,5 ;63,0 ;0 ;4,80 ;5,31 ;12,5 ;2 ;4,78 ;42,4 ;0 ;0 ;44 ;24,1;39,9;
1311 ;24:49,00 ;11446 ;89 ;98;26;78;1,056 ;63,5 ;62,2 ;64,1 ;63,6 ;0 ;4,81 ;5,55 ;12,5 ;0 ;4,78 ;42,9 ;0 ;0 ;46 ;24,9;40,5;
1311 ;24:49,10 ;11602 ;89 ;98;26;78;1,097 ;64,3 ;63,2 ;65,6 ;65,1 ;0 ;4,83 ;5,63 ;12,5 ;1 ;4,79 ;43,0 ;0 ;0 ;47 ;25,4;39,9;
1311 ;24:49,20 ;12026 ;89 ;98;26;78;1,123 ;66,2 ;64,7 ;67,2 ;67,0 ;0 ;4,76 ;5,76 ;12,4 ;1 ;4,84 ;43,0 ;0 ;0 ;49 ;26,2;40,1;
1311 ;24:49,30 ;12120 ;89 ;98;26;78;1,129 ;67,3 ;66,3 ;68,8 ;68,5 ;0 ;4,77 ;5,83 ;12,4 ;2 ;4,85 ;43,0 ;0 ;0 ;50 ;27,2;41,2;
1311 ;24:49,40 ;12392 ;89 ;98;26;77;1,106 ;69,2 ;67,9 ;69,7 ;69,5 ;0 ;4,80 ;5,81 ;12,4 ;0 ;4,80 ;43,0 ;0 ;0 ;50 ;27,7;40,9;
1311 ;24:49,50 ;11343 ;89 ;98;26;80;1,086 ;68,4 ;67,6 ;68,9 ;68,0 ;0 ;4,77 ;5,56 ;12,3 ;0 ;4,88 ;42,8 ;0 ;0 ;46 ;26,4;38,1;
1311 ;24:49,60 ;10005 ;85 ;98;26;78;1,169 ;72,2 ;70,1 ;81,3 ;76,4 ;0 ;4,83 ;5,06 ;12,5 ;11 ;5,07 ;39,6 ;0 ;0 ;43 ;25,1;36,0;
1311 ;24:49,70 ;9669 ;80 ;98;26;81;1,201 ;72,4 ;72,0 ;74,1 ;74,7 ;0 ;4,75 ;4,85 ;12,6 ;2 ;5,19 ;39,6 ;0 ;0 ;42 ;21,1;29,1;
1311 ;24:49,80 ;9873 ;80 ;98;26;78;1,182 ;75,9 ;73,3 ;76,9 ;76,8 ;0 ;4,76 ;4,89 ;12,6 ;1 ;5,00 ;40,0 ;0 ;0 ;41 ;23,6;32,0;
1311 ;24:49,90 ;10151 ;80 ;98;26;78;1,071 ;76,8 ;75,7 ;78,1 ;78,5 ;0 ;4,76 ;5,06 ;12,5 ;2 ;5,07 ;40,0 ;0 ;0 ;43 ;23,2;30,4;
1311 ;24:50,00 ;10279 ;80 ;98;26;77;1,061 ;78,7 ;78,0 ;79,9 ;80,3 ;0 ;4,80 ;5,04 ;12,5 ;1 ;5,00 ;40,4 ;0 ;0 ;43 ;23,6;30,3;
1311 ;24:50,10 ;10439 ;80 ;98;26;76;1,035 ;80,0 ;79,3 ;81,4 ;81,2 ;0 ;4,80 ;5,24 ;12,5 ;1 ;4,93 ;40,9 ;0 ;0 ;43 ;23,9;30,5;
1311 ;24:50,20 ;10689 ;78 ;98;26;76;1,021 ;80,3 ;79,2 ;83,0 ;82,8 ;0 ;4,78 ;5,32 ;12,5 ;3 ;4,84 ;41,5 ;0 ;0 ;43 ;24,0;30,0;
1311 ;24:50,30 ;10641 ;77 ;98;25;77;1,032 ;80,6 ;80,6 ;82,5 ;82,0 ;0 ;4,74 ;5,35 ;12,5 ;2 ;4,92 ;41,4 ;0 ;0 ;44 ;23,9;29,3;
1311 ;24:50,40 ;10769 ;61 ;98;25;76;1,065 ;81,1 ;79,6 ;83,4 ;83,2 ;0 ;4,85 ;5,35 ;12,4 ;2 ;4,80 ;41,7 ;0 ;0 ;43 ;23,9;29,3;
1311 ;24:50,50 ;10521 ;6 ;98;25;55;1,089 ;80,1 ;80,3 ;82,2 ;82,3 ;0 ;4,83 ;5,46 ;12,5 ;2 ;3,65 ;40,7 ;0 ;0 ;32 ;23,0;28,8;
1311 ;24:50,60 ;9561 ;6 ;97;25;36;1,085 ;77,6 ;77,9 ;75,5 ;71,8 ;0 ;4,85 ;5,15 ;12,6 ;-4 ;2,69 ;31,1 ;0 ;0 ;21 ;12,6;15,6;
1311 ;24:50,70 ;8624 ;24 ;97;25;40;1,051 ;72,9 ;74,8 ;72,0 ;71,2 ;0 ;4,85 ;4,63 ;12,6 ;-4 ;3,11 ;32,6 ;0 ;0 ;22 ;10,8;14,3;
