SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;FUEL P;OIL P;VOLTS;INJ;ADV;L/100K;
2997 ;2:50,20 ;7001 ;9 ;76;31;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,35 ;12,8 ;2,41 ;34,0 ;0,0;
2997 ;2:50,30 ;6957 ;9 ;76;31;42;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,96 ;6,35 ;12,9 ;2,42 ;33,2 ;0,0;
2997 ;2:50,40 ;6954 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,92 ;6,25 ;12,9 ;2,42 ;32,4 ;0,0;
2997 ;2:50,50 ;7025 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,90 ;6,22 ;13,0 ;2,42 ;32,5 ;0,0;
2997 ;2:50,60 ;7040 ;9 ;76;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,37 ;12,8 ;2,42 ;32,5 ;0,0;
2997 ;2:50,70 ;7096 ;9 ;75;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,94 ;6,23 ;13,0 ;2,42 ;32,5 ;0,0;
2997 ;2:50,80 ;7156 ;9 ;75;31;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,91 ;6,46 ;12,9 ;2,42 ;32,5 ;0,0;
2997 ;2:50,90 ;7161 ;9 ;75;31;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,85 ;6,44 ;12,8 ;2,42 ;31,7 ;0,0;
2997 ;2:51,00 ;7151 ;9 ;75;31;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,87 ;6,35 ;12,8 ;2,42 ;31,7 ;0,0;
2997 ;2:51,10 ;7192 ;9 ;75;31;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,84 ;6,50 ;12,8 ;2,42 ;31,7 ;0,0;
2997 ;2:51,20 ;7217 ;9 ;75;31;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,86 ;6,31 ;13,0 ;2,42 ;31,0 ;0,0;
2997 ;2:51,30 ;7256 ;9 ;75;31;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;4,82 ;6,37 ;12,9 ;2,42 ;31,0 ;0,0;
