"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
54144,1558278133808,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54164,1558278133828,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54184,1558278133848,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54204,1558278133868,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54224,1558278133888,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54244,1558278133908,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54264,1558278133928,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54284,1558278133948,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54304,1558278133968,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54324,1558278133988,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54344,1558278134002,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54364,1558278134022,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54384,1558278134042,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54404,1558278134062,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54424,1558278134082,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54444,1558278134107,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54464,1558278134127,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54484,1558278134147,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54504,1558278134167,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54524,1558278134187,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54544,1558278134207,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54564,1558278134227,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54584,1558278134247,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54604,1558278134267,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54624,1558278134287,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54644,1558278134309,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54664,1558278134329,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54684,1558278134349,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54704,1558278134369,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54724,1558278134389,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54744,1558278134409,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54764,1558278134429,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54784,1558278134449,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54804,1558278134469,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54824,1558278134489,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54844,1558278134507,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54864,1558278134527,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54884,1558278134547,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54904,1558278134567,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54924,1558278134587,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54944,1558278134609,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
54964,1558278134629,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
54984,1558278134649,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55004,1558278134669,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55024,1558278134689,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55044,1558278134709,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55064,1558278134729,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55084,1558278134749,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55104,1558278134769,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55124,1558278134789,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55144,1558278134809,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55164,1558278134829,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55184,1558278134849,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55204,1558278134869,0.8,0.02,0.59,0,-1,-0,0,0,69,28,97,507,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55224,1558278134889,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,506,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55244,1558278134909,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,505,0.0,115,458,60,118.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55264,1558278134929,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,505,0.0,116,458,60,118.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55284,1558278134949,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,504,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55304,1558278134969,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,503,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55324,1558278134989,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,503,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55344,1558278135003,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,506,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55364,1558278135023,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,520,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55384,1558278135043,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,534,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55404,1558278135063,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,548,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55424,1558278135083,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,561,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55444,1558278135108,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,575,0.0,116,457,60,118.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55464,1558278135128,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55484,1558278135148,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55504,1558278135168,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55524,1558278135188,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55544,1558278135209,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55564,1558278135229,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55584,1558278135249,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,116,458,60,118.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55604,1558278135269,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55624,1558278135289,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55644,1558278135308,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55664,1558278135328,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,589,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55684,1558278135348,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55704,1558278135368,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55724,1558278135388,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55744,1558278135408,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,117.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55764,1558278135428,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,458,60,118.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55784,1558278135448,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,457,60,117.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55804,1558278135468,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,454,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55824,1558278135488,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,437,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55844,1558278135508,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,392,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55864,1558278135528,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,374,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55884,1558278135548,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,363,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55904,1558278135568,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,355,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55924,1558278135588,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,115,347,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55944,1558278135608,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,341,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
55964,1558278135628,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,590,0.0,116,335,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
55984,1558278135648,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,116,330,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56004,1558278135668,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,116,325,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56024,1558278135688,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,115,319,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56044,1558278135708,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,115,316,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56064,1558278135728,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,116,312,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56084,1558278135748,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,116,308,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56104,1558278135768,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,115,306,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56124,1558278135788,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,591,0.0,116,301,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56144,1558278135808,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,297,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56164,1558278135828,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,592,0.0,116,295,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56184,1558278135848,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,292,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56204,1558278135868,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,290,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56224,1558278135888,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,287,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56244,1558278135908,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,284,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56264,1558278135928,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,116,281,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56284,1558278135948,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,116,281,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56304,1558278135968,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,116,278,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56324,1558278135988,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,115,276,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56344,1558278136000,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,592,0.0,116,273,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56364,1558278136020,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,593,0.0,116,270,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56384,1558278136040,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,593,0.0,116,270,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56404,1558278136060,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,267,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56424,1558278136080,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,265,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56444,1558278136109,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,265,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56464,1558278136129,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,262,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56484,1558278136149,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,262,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56504,1558278136169,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,593,0.0,115,260,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56524,1558278136189,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,115,260,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56544,1558278136209,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,116,257,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56564,1558278136229,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,116,255,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56584,1558278136249,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,116,254,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56604,1558278136269,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,115,253,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56624,1558278136289,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,115,251,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56644,1558278136309,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,116,251,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56664,1558278136329,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,594,0.0,116,248,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56684,1558278136349,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,595,0.0,116,248,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56704,1558278136369,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,595,0.0,116,246,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56724,1558278136389,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,595,0.0,116,246,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56744,1558278136409,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,595,0.0,115,243,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56764,1558278136429,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,595,0.0,115,243,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56784,1558278136449,0.8,0.01,0.59,0,-1,-0,0,0,69,28,97,595,0.0,115,243,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56804,1558278136469,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,595,0.0,116,241,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56824,1558278136489,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,595,0.0,115,240,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56844,1558278136509,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,596,0.0,116,240,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56864,1558278136529,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,115,238,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56884,1558278136549,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,116,237,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56904,1558278136569,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,115,237,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56924,1558278136589,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,115,235,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56944,1558278136609,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,115,235,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
56964,1558278136629,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,116,233,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
56984,1558278136649,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,596,0.0,115,232,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57004,1558278136669,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,597,0.0,115,232,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57024,1558278136689,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,232,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57044,1558278136709,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,230,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
57064,1558278136729,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,230,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57084,1558278136749,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,230,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57104,1558278136769,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,227,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57124,1558278136789,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,115,227,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57144,1558278136810,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,227,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
57164,1558278136830,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,597,0.0,116,227,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57184,1558278136850,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,598,0.0,116,224,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57204,1558278136870,0.8,0.01,0.6,0,-1,-0,0,0,69,28,97,598,0.0,115,224,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
57224,1558278136890,0.8,0.02,0.6,0,-1,-0,0,0,69,28,97,598,0.0,116,224,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
