SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;L/100K;
772 ;23:26,90 ;6720 ;36 ;99;67;1,088 ;0,0 ;35,8 ;35,0 ;36,3 ;1,000 ;0 ;4,55 ;11,8 ;-1 ;0 ;0 ;0,0;
772 ;23:27,00 ;6959 ;36 ;99;64;1,076 ;0,0 ;35,4 ;37,5 ;43,0 ;1,000 ;0 ;4,78 ;11,9 ;9 ;0 ;0 ;0,0;
772 ;23:27,10 ;7431 ;36 ;99;60;1,038 ;0,0 ;34,2 ;39,8 ;38,5 ;1,000 ;0 ;5,04 ;11,9 ;13 ;0 ;0 ;0,0;
772 ;23:27,20 ;7497 ;37 ;99;58;0,989 ;0,0 ;35,4 ;40,7 ;47,4 ;1,000 ;0 ;5,02 ;11,9 ;19 ;0 ;0 ;0,0;
772 ;23:27,30 ;7944 ;36 ;99;54;1,001 ;0,0 ;36,9 ;42,2 ;43,9 ;1,000 ;0 ;5,24 ;11,9 ;15 ;0 ;0 ;0,0;
772 ;23:27,40 ;8148 ;37 ;99;52;1,049 ;0,0 ;39,7 ;43,4 ;6,7 ;1,000 ;0 ;5,48 ;11,9 ;-60 ;0 ;0 ;0,0;
772 ;23:27,50 ;8263 ;37 ;99;50;0,964 ;0,0 ;41,1 ;44,8 ;6,7 ;1,000 ;0 ;5,51 ;11,8 ;-60 ;0 ;0 ;0,0;
772 ;23:27,60 ;8806 ;36 ;99;47;0,940 ;0,0 ;44,1 ;48,8 ;24,7 ;1,000 ;0 ;5,96 ;11,8 ;-30 ;0 ;0 ;0,0;
772 ;23:27,70 ;8798 ;37 ;99;54;1,095 ;0,0 ;45,5 ;45,8 ;26,2 ;1,000 ;0 ;5,65 ;11,9 ;-31 ;0 ;0 ;0,0;
772 ;23:27,80 ;7982 ;37 ;99;64;1,498 ;0,0 ;49,5 ;39,2 ;17,4 ;1,000 ;0 ;5,23 ;11,9 ;-53 ;0 ;0 ;0,0;
772 ;23:27,90 ;6510 ;37 ;99;72;1,498 ;0,0 ;50,9 ;45,8 ;39,9 ;1,000 ;0 ;4,21 ;11,6 ;-18 ;0 ;0 ;0,0;
772 ;23:28,00 ;5700 ;37 ;99;71;1,498 ;0,0 ;54,8 ;29,8 ;23,8 ;1,000 ;0 ;3,98 ;11,7 ;-53 ;0 ;0 ;0,0;
772 ;23:28,10 ;6046 ;37 ;99;68;1,106 ;0,0 ;58,1 ;38,8 ;41,1 ;1,000 ;0 ;4,27 ;11,9 ;-32 ;0 ;1 ;0,0;
772 ;23:28,20 ;6298 ;37 ;99;66;0,908 ;0,0 ;61,2 ;58,6 ;101,6 ;1,000 ;0 ;4,51 ;11,9 ;13 ;0 ;1 ;0,0;
772 ;23:28,30 ;7347 ;38 ;99;62;0,823 ;0,0 ;64,4 ;64,9 ;101,6 ;1,000 ;0 ;5,04 ;11,8 ;14 ;0 ;1 ;0,0;
772 ;23:28,40 ;7640 ;38 ;99;60;0,771 ;0,0 ;64,9 ;66,8 ;67,4 ;1,000 ;0 ;5,10 ;11,7 ;3 ;0 ;0 ;0,0;
772 ;23:28,50 ;7838 ;39 ;99;58;0,778 ;0,0 ;66,8 ;69,5 ;9,9 ;1,000 ;0 ;5,29 ;11,7 ;-62 ;0 ;0 ;0,0;
772 ;23:28,60 ;8054 ;39 ;98;57;0,873 ;0,0 ;69,0 ;71,4 ;5,8 ;1,000 ;0 ;5,35 ;11,7 ;-67 ;0 ;0 ;0,0;
772 ;23:28,70 ;8177 ;40 ;98;57;0,979 ;0,0 ;70,2 ;73,1 ;35,9 ;1,000 ;0 ;5,41 ;11,8 ;-35 ;0 ;0 ;0,0;
772 ;23:28,80 ;8281 ;45 ;98;66;1,001 ;0,0 ;71,1 ;73,5 ;25,4 ;1,000 ;0 ;5,32 ;11,8 ;-47 ;0 ;0 ;0,0;
772 ;23:28,90 ;8120 ;68 ;98;82;1,007 ;0,0 ;70,4 ;73,5 ;21,6 ;1,000 ;0 ;5,18 ;11,8 ;-50 ;0 ;0 ;0,0;
772 ;23:29,00 ;8322 ;72 ;98;83;1,156 ;0,0 ;68,4 ;71,8 ;72,0 ;1,000 ;0 ;5,25 ;11,7 ;4 ;0 ;0 ;0,0;
772 ;23:29,10 ;7757 ;73 ;98;87;1,467 ;0,0 ;67,0 ;69,2 ;23,8 ;1,000 ;0 ;5,07 ;11,7 ;-47 ;0 ;0 ;0,0;
772 ;23:29,20 ;8700 ;85 ;98;89;1,498 ;0,0 ;64,9 ;66,7 ;52,8 ;1,000 ;0 ;5,23 ;11,8 ;-13 ;0 ;0 ;0,0;
772 ;23:29,30 ;7256 ;98 ;98;93;1,498 ;0,0 ;65,1 ;67,2 ;23,5 ;1,000 ;0 ;4,82 ;11,8 ;-47 ;0 ;0 ;0,0;
772 ;23:29,40 ;8159 ;98 ;97;90;1,166 ;0,0 ;64,6 ;66,0 ;23,5 ;1,000 ;0 ;5,43 ;11,8 ;-47 ;0 ;0 ;0,0;
772 ;23:29,50 ;11247 ;96 ;97;86;0,983 ;0,0 ;63,0 ;66,0 ;31,9 ;1,000 ;0 ;6,39 ;11,8 ;-35 ;0 ;0 ;0,0;
772 ;23:29,60 ;12824 ;95 ;97;83;0,903 ;0,0 ;62,3 ;67,9 ;39,1 ;1,000 ;0 ;6,49 ;11,6 ;-25 ;0 ;0 ;0,0;
772 ;23:29,70 ;12425 ;92 ;97;80;0,760 ;0,0 ;61,0 ;65,4 ;99,0 ;1,000 ;0 ;6,49 ;11,6 ;20 ;0 ;0 ;0,0;
772 ;23:29,80 ;12104 ;65 ;97;59;0,730 ;0,0 ;60,4 ;64,4 ;26,3 ;1,000 ;0 ;6,47 ;11,5 ;-40 ;0 ;0 ;0,0;
772 ;23:29,90 ;11867 ;53 ;97;55;0,716 ;0,0 ;60,2 ;63,9 ;92,7 ;1,000 ;0 ;6,52 ;11,6 ;18 ;0 ;0 ;0,0;
772 ;23:30,00 ;11785 ;53 ;97;56;0,712 ;0,0 ;59,1 ;63,5 ;35,2 ;1,000 ;0 ;6,46 ;11,6 ;-28 ;0 ;0 ;0,0;
772 ;23:30,10 ;11852 ;54 ;96;57;0,765 ;0,0 ;59,0 ;63,1 ;31,9 ;1,000 ;0 ;6,47 ;11,7 ;-32 ;0 ;0 ;0,0;
772 ;23:30,20 ;11460 ;55 ;96;59;0,888 ;0,0 ;57,9 ;61,9 ;95,9 ;1,000 ;0 ;6,41 ;11,7 ;21 ;0 ;0 ;0,0;
772 ;23:30,30 ;11405 ;59 ;96;69;0,982 ;0,0 ;56,7 ;61,8 ;983,5 ;1,000 ;0 ;6,40 ;11,5 ;415 ;0 ;0 ;0,0;
772 ;23:30,40 ;11322 ;100 ;96;84;1,036 ;0,0 ;54,6 ;59,6 ;17,8 ;1,000 ;0 ;6,37 ;11,6 ;-48 ;0 ;0 ;0,0;
772 ;23:30,50 ;10617 ;100 ;96;85;1,066 ;0,0 ;53,4 ;56,5 ;22,2 ;1,000 ;0 ;6,31 ;11,5 ;-42 ;0 ;0 ;0,0;
772 ;23:30,60 ;10190 ;100 ;96;85;1,118 ;0,0 ;51,2 ;54,8 ;5,4 ;1,000 ;0 ;5,97 ;11,7 ;-65 ;0 ;0 ;0,0;
772 ;23:30,70 ;9847 ;100 ;96;86;1,185 ;0,0 ;48,4 ;51,5 ;5,4 ;1,000 ;0 ;5,64 ;11,7 ;-65 ;0 ;0 ;0,0;
772 ;23:30,80 ;8988 ;99 ;96;87;1,396 ;0,0 ;45,8 ;49,7 ;150,5 ;1,000 ;0 ;4,36 ;11,7 ;63 ;0 ;0 ;0,0;
772 ;23:30,90 ;9346 ;98 ;96;86;1,453 ;0,0 ;42,1 ;48,6 ;336,7 ;1,000 ;0 ;3,05 ;11,8 ;186 ;0 ;0 ;0,0;
772 ;23:31,00 ;8932 ;95 ;96;86;1,223 ;0,0 ;39,4 ;46,3 ;10,9 ;1,000 ;0 ;3,31 ;11,8 ;-50 ;0 ;0 ;0,0;
772 ;23:31,10 ;8624 ;64 ;95;61;1,017 ;0,0 ;39,4 ;45,9 ;25,2 ;1,000 ;0 ;5,89 ;11,8 ;-23 ;0 ;0 ;0,0;
772 ;23:31,20 ;8700 ;40 ;95;45;1,020 ;0,0 ;39,8 ;45,3 ;46,6 ;1,000 ;0 ;5,80 ;11,9 ;14 ;0 ;0 ;0,0;
772 ;23:31,30 ;8325 ;25 ;95;38;1,069 ;0,0 ;40,6 ;45,3 ;44,4 ;1,000 ;0 ;5,59 ;11,8 ;9 ;0 ;0 ;0,0;
772 ;23:31,40 ;8234 ;25 ;95;38;1,126 ;0,0 ;42,0 ;45,1 ;43,2 ;1,000 ;0 ;5,60 ;11,8 ;3 ;0 ;0 ;0,0;
772 ;23:31,50 ;8337 ;25 ;95;36;1,146 ;0,0 ;44,0 ;44,5 ;44,0 ;1,000 ;0 ;5,54 ;11,8 ;0 ;0 ;0 ;0,0;
772 ;23:31,60 ;8557 ;25 ;95;34;1,031 ;0,0 ;46,1 ;45,1 ;2,1 ;1,000 ;0 ;5,77 ;11,8 ;-72 ;0 ;0 ;0,0;
772 ;23:31,70 ;8765 ;25 ;95;33;0,974 ;0,0 ;48,3 ;46,4 ;2,1 ;1,000 ;0 ;5,87 ;11,7 ;-72 ;0 ;0 ;0,0;
772 ;23:31,80 ;9101 ;25 ;95;32;0,908 ;0,0 ;49,5 ;48,1 ;3,4 ;1,000 ;0 ;6,16 ;11,7 ;-70 ;0 ;0 ;0,0;
772 ;23:31,90 ;9365 ;25 ;95;32;0,831 ;0,0 ;49,5 ;49,4 ;92,3 ;1,000 ;0 ;6,18 ;11,8 ;21 ;0 ;0 ;0,0;
772 ;23:32,00 ;9512 ;25 ;95;32;0,805 ;0,0 ;50,7 ;52,4 ;6,5 ;1,000 ;0 ;6,15 ;11,8 ;-64 ;0 ;0 ;0,0;
772 ;23:32,10 ;10124 ;25 ;95;33;0,781 ;0,0 ;52,3 ;53,0 ;17,2 ;1,000 ;0 ;6,26 ;11,8 ;-50 ;0 ;0 ;0,0;
772 ;23:32,20 ;10184 ;25 ;95;34;0,782 ;0,0 ;54,4 ;52,7 ;3,5 ;1,000 ;0 ;6,33 ;11,8 ;-70 ;0 ;0 ;0,0;
772 ;23:32,30 ;10324 ;25 ;94;35;0,777 ;0,0 ;56,7 ;55,0 ;5,5 ;1,000 ;0 ;6,35 ;11,8 ;-68 ;0 ;0 ;0,0;
772 ;23:32,40 ;10451 ;25 ;95;35;0,781 ;0,0 ;59,4 ;57,0 ;22,4 ;1,000 ;0 ;6,36 ;11,8 ;-47 ;0 ;0 ;0,0;
772 ;23:32,50 ;10245 ;25 ;95;35;0,788 ;0,0 ;62,5 ;57,9 ;22,4 ;1,000 ;0 ;6,32 ;11,8 ;-50 ;0 ;0 ;0,0;
772 ;23:32,60 ;10257 ;25 ;94;36;0,790 ;0,0 ;65,2 ;57,9 ;28,2 ;1,000 ;0 ;6,33 ;11,8 ;-45 ;0 ;0 ;0,0;
772 ;23:32,70 ;10168 ;25 ;95;35;0,788 ;0,0 ;68,6 ;58,2 ;28,2 ;1,000 ;0 ;6,27 ;11,7 ;-47 ;0 ;0 ;0,0;
772 ;23:32,80 ;10376 ;25 ;95;34;0,797 ;0,0 ;72,0 ;56,8 ;3,5 ;1,000 ;0 ;6,34 ;11,7 ;-76 ;0 ;0 ;0,0;
772 ;23:32,90 ;10010 ;25 ;95;33;0,806 ;0,0 ;74,4 ;73,3 ;25,4 ;1,000 ;0 ;6,21 ;11,8 ;-49 ;0 ;0 ;0,0;
772 ;23:33,00 ;9640 ;26 ;95;34;0,811 ;0,0 ;76,5 ;77,0 ;676,2 ;1,000 ;0 ;6,27 ;11,8 ;196 ;0 ;0 ;0,0;
772 ;23:33,10 ;9640 ;26 ;95;36;0,761 ;0,0 ;79,7 ;71,1 ;3,0 ;1,000 ;0 ;6,35 ;11,8 ;-74 ;0 ;0 ;0,0;
772 ;23:33,20 ;9884 ;26 ;94;36;0,753 ;0,0 ;83,1 ;78,9 ;11,5 ;1,000 ;0 ;6,22 ;11,8 ;-65 ;0 ;0 ;0,0;
772 ;23:33,30 ;9709 ;27 ;95;38;0,745 ;0,0 ;85,8 ;85,8 ;221,7 ;1,000 ;0 ;6,25 ;11,8 ;39 ;0 ;0 ;0,0;
772 ;23:33,40 ;9957 ;38 ;95;49;0,841 ;0,0 ;88,2 ;89,9 ;98,5 ;1,000 ;0 ;6,31 ;11,8 ;4 ;0 ;0 ;0,0;
772 ;23:33,50 ;10313 ;43 ;95;52;0,806 ;0,0 ;89,3 ;86,3 ;23,6 ;1,000 ;0 ;6,32 ;11,7 ;-56 ;0 ;0 ;0,0;
772 ;23:33,60 ;9915 ;43 ;95;55;0,757 ;0,0 ;91,1 ;91,4 ;23,6 ;1,000 ;0 ;6,33 ;11,8 ;-55 ;0 ;0 ;0,0;
772 ;23:33,70 ;10480 ;44 ;95;56;0,860 ;0,0 ;93,1 ;92,8 ;186,5 ;1,000 ;0 ;6,38 ;11,8 ;24 ;0 ;0 ;0,0;
772 ;23:33,80 ;10788 ;58 ;95;71;0,906 ;0,0 ;92,8 ;95,2 ;94,6 ;1,000 ;0 ;6,38 ;11,7 ;2 ;0 ;0 ;0,0;
772 ;23:33,90 ;10763 ;100 ;95;85;0,921 ;0,0 ;91,3 ;94,7 ;5,7 ;1,000 ;0 ;6,22 ;11,7 ;-69 ;0 ;0 ;0,0;
772 ;23:34,00 ;10510 ;100 ;95;85;0,928 ;0,0 ;89,9 ;92,7 ;8,8 ;1,000 ;0 ;6,39 ;11,7 ;-66 ;0 ;0 ;0,0;
772 ;23:34,10 ;10364 ;100 ;95;85;0,958 ;0,0 ;88,0 ;91,8 ;7,4 ;1,000 ;0 ;6,25 ;11,7 ;-67 ;0 ;0 ;0,0;
772 ;23:34,20 ;10168 ;100 ;95;85;0,965 ;0,0 ;86,6 ;90,9 ;7,4 ;1,000 ;0 ;6,30 ;11,7 ;-67 ;0 ;0 ;0,0;
772 ;23:34,30 ;9925 ;100 ;96;85;0,970 ;0,0 ;85,1 ;88,5 ;8,2 ;1,000 ;0 ;6,30 ;11,7 ;-66 ;0 ;0 ;0,0;
772 ;23:34,40 ;9989 ;100 ;96;85;0,994 ;0,0 ;83,5 ;87,8 ;8,2 ;1,000 ;0 ;6,22 ;11,8 ;-66 ;0 ;0 ;0,0;
772 ;23:34,50 ;9566 ;100 ;96;86;1,040 ;0,0 ;82,2 ;83,3 ;67,2 ;1,000 ;0 ;6,16 ;11,7 ;-13 ;0 ;0 ;0,0;
772 ;23:34,60 ;9431 ;100 ;96;86;1,090 ;0,0 ;80,2 ;83,3 ;87,7 ;1,000 ;0 ;6,05 ;11,8 ;5 ;0 ;0 ;0,0;
772 ;23:34,70 ;9119 ;100 ;96;87;1,161 ;0,0 ;78,9 ;82,5 ;19,1 ;1,000 ;0 ;6,00 ;11,8 ;-55 ;0 ;0 ;0,0;
772 ;23:34,80 ;9071 ;100 ;96;87;1,369 ;0,0 ;77,2 ;79,5 ;567,4 ;1,000 ;0 ;5,77 ;11,7 ;160 ;0 ;0 ;0,0;
772 ;23:34,90 ;8676 ;100 ;96;87;1,496 ;0,0 ;75,1 ;78,7 ;24,0 ;1,000 ;0 ;5,76 ;11,8 ;-49 ;0 ;0 ;0,0;
772 ;23:35,00 ;8856 ;100 ;96;89;1,498 ;0,0 ;74,0 ;74,2 ;15,2 ;1,000 ;0 ;5,56 ;11,7 ;-59 ;0 ;0 ;0,0;
772 ;23:35,10 ;8565 ;100 ;96;89;1,470 ;0,0 ;73,4 ;72,7 ;15,2 ;1,000 ;0 ;5,78 ;11,8 ;-59 ;0 ;1 ;0,0;
772 ;23:35,20 ;9816 ;98 ;96;88;1,052 ;0,0 ;73,6 ;76,4 ;13,7 ;1,000 ;0 ;6,28 ;11,7 ;-60 ;0 ;1 ;0,0;
772 ;23:35,30 ;12886 ;97 ;96;84;0,743 ;0,0 ;72,9 ;72,2 ;4,9 ;1,000 ;0 ;6,62 ;11,9 ;-70 ;0 ;1 ;0,0;
772 ;23:35,40 ;13766 ;97 ;96;83;0,751 ;0,0 ;70,9 ;73,1 ;92,8 ;1,000 ;0 ;6,60 ;11,6 ;10 ;0 ;0 ;0,0;
772 ;23:35,50 ;13508 ;100 ;96;83;0,771 ;0,0 ;69,3 ;71,0 ;5,9 ;1,000 ;0 ;6,68 ;11,6 ;-68 ;0 ;0 ;0,0;
772 ;23:35,60 ;13279 ;100 ;96;84;0,785 ;0,0 ;67,6 ;71,3 ;28,8 ;1,000 ;0 ;6,64 ;11,6 ;-41 ;0 ;0 ;0,0;
772 ;23:35,70 ;12913 ;99 ;96;83;0,805 ;0,0 ;66,3 ;69,8 ;163,7 ;1,000 ;0 ;6,63 ;11,5 ;40 ;0 ;0 ;0,0;
772 ;23:35,80 ;12491 ;99 ;95;83;0,852 ;0,0 ;64,2 ;67,8 ;14,4 ;1,000 ;0 ;6,57 ;11,7 ;-56 ;0 ;0 ;0,0;
772 ;23:35,90 ;12104 ;98 ;95;83;0,905 ;0,0 ;61,7 ;64,4 ;14,4 ;1,000 ;0 ;6,47 ;11,7 ;-56 ;0 ;0 ;0,0;
772 ;23:36,00 ;11718 ;97 ;95;83;0,959 ;0,0 ;58,7 ;62,3 ;82,2 ;1,000 ;0 ;6,36 ;11,8 ;14 ;0 ;0 ;0,0;
772 ;23:36,10 ;11281 ;97 ;95;84;0,998 ;0,0 ;56,2 ;61,1 ;13,7 ;1,000 ;0 ;6,28 ;11,8 ;-54 ;0 ;0 ;0,0;
772 ;23:36,20 ;10952 ;96 ;95;84;1,089 ;0,0 ;54,0 ;57,7 ;7,5 ;1,000 ;0 ;5,71 ;11,7 ;-62 ;0 ;0 ;0,0;
772 ;23:36,30 ;10399 ;95 ;95;85;1,244 ;0,0 ;50,9 ;56,2 ;2,0 ;1,000 ;0 ;6,27 ;11,6 ;-69 ;0 ;0 ;0,0;
772 ;23:36,40 ;10695 ;95 ;95;84;1,377 ;0,0 ;47,5 ;54,5 ;9,2 ;1,000 ;0 ;6,33 ;11,8 ;-56 ;0 ;0 ;0,0;
772 ;23:36,50 ;9725 ;91 ;94;84;1,007 ;0,0 ;46,6 ;50,8 ;496,3 ;1,000 ;0 ;6,22 ;11,8 ;247 ;0 ;0 ;0,0;
772 ;23:36,60 ;9115 ;63 ;94;59;0,831 ;0,0 ;46,8 ;49,6 ;69,0 ;1,000 ;0 ;6,13 ;11,9 ;16 ;0 ;0 ;0,0;
772 ;23:36,70 ;9186 ;36 ;94;42;0,777 ;0,0 ;48,1 ;48,8 ;20,0 ;1,000 ;0 ;6,23 ;11,7 ;-43 ;0 ;0 ;0,0;
772 ;23:36,80 ;9119 ;32 ;94;41;0,763 ;0,0 ;49,0 ;48,7 ;7,2 ;1,000 ;0 ;6,10 ;11,9 ;-64 ;0 ;0 ;0,0;
772 ;23:36,90 ;9150 ;32 ;94;42;0,768 ;0,0 ;48,5 ;47,7 ;7,2 ;1,000 ;0 ;6,14 ;11,8 ;-64 ;0 ;0 ;0,0;
772 ;23:37,00 ;9005 ;33 ;94;46;0,912 ;0,0 ;47,7 ;46,7 ;36,6 ;1,000 ;0 ;6,00 ;11,8 ;-18 ;0 ;0 ;0,0;
772 ;23:37,10 ;8480 ;34 ;94;52;0,991 ;0,0 ;45,4 ;47,3 ;40,7 ;1,000 ;0 ;5,64 ;11,7 ;-6 ;0 ;0 ;0,0;
772 ;23:37,20 ;8984 ;56 ;94;76;0,906 ;0,0 ;42,7 ;47,7 ;102,2 ;1,000 ;0 ;5,74 ;11,8 ;43 ;0 ;0 ;0,0;
772 ;23:37,30 ;8378 ;81 ;94;87;0,908 ;0,0 ;39,4 ;44,2 ;42,9 ;1,000 ;0 ;5,24 ;11,8 ;9 ;0 ;0 ;0,0;
772 ;23:37,40 ;7760 ;80 ;94;90;0,932 ;0,0 ;36,6 ;41,9 ;40,3 ;1,000 ;0 ;4,97 ;11,8 ;11 ;0 ;0 ;0,0;
772 ;23:37,50 ;7376 ;78 ;94;92;0,926 ;0,0 ;35,1 ;38,9 ;38,2 ;1,000 ;0 ;4,80 ;11,7 ;9 ;0 ;0 ;0,0;
772 ;23:37,60 ;6929 ;68 ;94;88;0,897 ;0,0 ;32,7 ;36,8 ;37,4 ;1,000 ;0 ;4,56 ;11,8 ;12 ;0 ;0 ;0,0;
772 ;23:37,70 ;6686 ;52 ;94;76;1,027 ;0,0 ;30,1 ;36,4 ;37,8 ;1,000 ;0 ;4,14 ;11,9 ;21 ;0 ;0 ;0,0;
772 ;23:37,80 ;6850 ;35 ;94;66;1,135 ;0,0 ;28,5 ;36,7 ;38,1 ;1,000 ;0 ;3,53 ;11,7 ;29 ;0 ;0 ;0,0;
772 ;23:37,90 ;6682 ;33 ;94;66;1,148 ;0,0 ;27,8 ;35,4 ;36,0 ;1,000 ;0 ;4,53 ;11,8 ;27 ;0 ;0 ;0,0;
772 ;23:38,00 ;6528 ;33 ;94;66;1,171 ;0,0 ;27,7 ;34,2 ;34,7 ;1,000 ;0 ;4,50 ;11,8 ;23 ;0 ;0 ;0,0;
772 ;23:38,10 ;6353 ;32 ;94;66;1,202 ;0,0 ;28,5 ;33,9 ;35,3 ;1,000 ;0 ;4,38 ;11,8 ;20 ;0 ;0 ;0,0;
772 ;23:38,20 ;6243 ;31 ;94;66;1,225 ;0,0 ;28,8 ;33,6 ;34,5 ;1,000 ;0 ;4,26 ;11,9 ;17 ;0 ;0 ;0,0;
772 ;23:38,30 ;6103 ;31 ;94;66;1,213 ;0,0 ;29,3 ;32,6 ;32,4 ;1,000 ;0 ;4,20 ;11,8 ;10 ;0 ;0 ;0,0;
772 ;23:38,40 ;6157 ;31 ;94;65;1,137 ;0,0 ;30,5 ;32,5 ;32,3 ;1,000 ;0 ;4,18 ;11,9 ;5 ;0 ;0 ;0,0;
772 ;23:38,50 ;6173 ;31 ;94;63;1,087 ;0,0 ;32,3 ;33,9 ;33,0 ;1,000 ;0 ;4,29 ;11,9 ;2 ;0 ;0 ;0,0;
772 ;23:38,60 ;6627 ;31 ;94;60;0,971 ;0,0 ;35,0 ;35,4 ;35,4 ;1,000 ;0 ;4,61 ;11,8 ;1 ;0 ;0 ;0,0;
772 ;23:38,70 ;7033 ;31 ;94;56;0,863 ;0,0 ;37,5 ;37,8 ;37,9 ;1,000 ;0 ;4,90 ;11,9 ;0 ;0 ;0 ;0,0;
772 ;23:38,80 ;7473 ;31 ;94;52;0,854 ;0,0 ;38,9 ;39,9 ;39,5 ;1,000 ;0 ;5,08 ;11,9 ;1 ;0 ;0 ;0,0;
772 ;23:38,90 ;7738 ;31 ;94;49;0,882 ;0,0 ;40,5 ;41,9 ;1,3 ;1,000 ;0 ;5,21 ;11,9 ;-71 ;0 ;0 ;0,0;
772 ;23:39,00 ;8173 ;31 ;94;45;0,838 ;0,0 ;42,7 ;43,9 ;4,7 ;1,000 ;0 ;5,34 ;11,8 ;-66 ;0 ;0 ;0,0;
772 ;23:39,10 ;8616 ;32 ;94;42;0,747 ;0,0 ;45,8 ;46,0 ;4,7 ;1,000 ;0 ;5,43 ;12,0 ;-67 ;0 ;0 ;0,0;
772 ;23:39,20 ;8869 ;32 ;94;41;0,744 ;0,0 ;48,4 ;46,6 ;18,7 ;1,000 ;0 ;5,88 ;11,9 ;-47 ;0 ;0 ;0,0;
772 ;23:39,30 ;9027 ;33 ;94;42;0,778 ;0,0 ;50,8 ;46,2 ;66,8 ;1,000 ;0 ;5,97 ;11,8 ;0 ;0 ;0 ;0,0;
772 ;23:39,40 ;9625 ;33 ;94;45;0,932 ;0,0 ;52,9 ;51,9 ;244,7 ;1,000 ;0 ;6,23 ;11,9 ;89 ;0 ;0 ;0,0;
772 ;23:39,50 ;10195 ;35 ;94;58;0,998 ;0,0 ;53,1 ;55,1 ;162,6 ;1,000 ;0 ;6,22 ;11,9 ;54 ;0 ;0 ;0,0;
772 ;23:39,60 ;10069 ;98 ;95;85;1,025 ;0,0 ;51,6 ;54,8 ;101,9 ;1,000 ;0 ;5,50 ;11,8 ;28 ;0 ;0 ;0,0;
772 ;23:39,70 ;9994 ;98 ;95;85;1,062 ;0,0 ;47,2 ;53,6 ;20,3 ;1,000 ;0 ;3,89 ;11,8 ;-39 ;0 ;0 ;0,0;
772 ;23:39,80 ;9904 ;97 ;95;85;1,239 ;0,0 ;43,2 ;53,9 ;98,4 ;1,000 ;0 ;3,98 ;11,8 ;50 ;0 ;0 ;0,0;
772 ;23:39,90 ;9537 ;96 ;95;86;1,104 ;0,0 ;39,3 ;49,2 ;36,5 ;1,000 ;0 ;5,99 ;11,8 ;0 ;0 ;0 ;0,0;
772 ;23:40,00 ;8664 ;85 ;95;82;0,909 ;0,0 ;38,2 ;46,0 ;81,5 ;1,000 ;0 ;5,65 ;11,8 ;43 ;0 ;0 ;0,0;
772 ;23:40,10 ;8238 ;57 ;95;67;0,941 ;0,0 ;37,3 ;43,7 ;50,4 ;1,000 ;0 ;5,30 ;11,8 ;21 ;0 ;0 ;0,0;
772 ;23:40,20 ;7828 ;42 ;96;66;0,924 ;0,0 ;37,4 ;41,3 ;42,5 ;1,000 ;0 ;5,07 ;11,8 ;11 ;0 ;0 ;0,0;
772 ;23:40,30 ;7273 ;41 ;96;68;0,907 ;0,0 ;38,2 ;39,7 ;39,0 ;1,000 ;0 ;4,96 ;11,7 ;2 ;0 ;0 ;0,0;
772 ;23:40,40 ;7399 ;40 ;96;66;0,885 ;0,0 ;38,6 ;38,1 ;39,5 ;1,000 ;0 ;5,02 ;11,8 ;0 ;0 ;0 ;0,0;
772 ;23:40,50 ;7324 ;39 ;96;65;0,872 ;0,0 ;38,5 ;37,7 ;39,0 ;1,000 ;0 ;4,98 ;11,7 ;-1 ;0 ;0 ;0,0;
772 ;23:40,60 ;7250 ;36 ;96;63;0,866 ;0,0 ;38,1 ;36,6 ;38,7 ;1,000 ;0 ;4,95 ;11,7 ;-2 ;0 ;0 ;0,0;
772 ;23:40,70 ;7062 ;34 ;96;62;0,905 ;0,0 ;37,5 ;38,4 ;37,8 ;1,000 ;0 ;4,87 ;11,9 ;1 ;0 ;0 ;0,0;
772 ;23:40,80 ;6988 ;33 ;97;62;1,056 ;0,0 ;37,0 ;37,4 ;37,2 ;1,000 ;0 ;4,83 ;11,8 ;0 ;0 ;0 ;0,0;
772 ;23:40,90 ;6988 ;32 ;97;63;1,087 ;0,0 ;36,1 ;34,7 ;36,4 ;1,000 ;0 ;4,72 ;11,8 ;-2 ;0 ;0 ;0,0;
772 ;23:41,00 ;6604 ;31 ;97;65;1,083 ;0,0 ;35,3 ;36,6 ;35,2 ;1,000 ;0 ;4,41 ;11,9 ;0 ;0 ;0 ;0,0;
772 ;23:41,10 ;6319 ;31 ;97;66;1,096 ;0,0 ;34,1 ;33,1 ;34,5 ;1,000 ;0 ;4,29 ;11,9 ;-2 ;0 ;0 ;0,0;
772 ;23:41,20 ;6218 ;31 ;98;66;1,113 ;0,0 ;32,8 ;32,3 ;33,4 ;1,000 ;0 ;4,17 ;11,7 ;0 ;0 ;0 ;0,0;
772 ;23:41,30 ;6001 ;31 ;98;66;1,109 ;0,0 ;31,5 ;32,8 ;32,5 ;1,000 ;0 ;3,98 ;11,8 ;3 ;0 ;0 ;0,0;
772 ;23:41,40 ;6214 ;31 ;98;65;1,046 ;0,0 ;29,8 ;33,3 ;31,5 ;1,000 ;0 ;3,57 ;11,9 ;7 ;0 ;0 ;0,0;
772 ;23:41,50 ;6296 ;31 ;98;64;0,977 ;0,0 ;28,4 ;33,9 ;34,0 ;1,000 ;0 ;3,91 ;11,8 ;19 ;0 ;0 ;0,0;
