SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;
781 ;10:38,30 ;13431 ;47 ;70;52;0,500 ;0,0 ;0,0 ;0,0 ;21,3 ;1,000 ;0 ;4,57 ;7,02 ;11,9 ;-1 ;0 ;0 ;
781 ;10:38,40 ;13537 ;47 ;70;52;0,500 ;0,0 ;0,0 ;0,0 ;14,5 ;1,000 ;0 ;4,61 ;7,17 ;11,8 ;-1 ;0 ;0 ;
781 ;10:38,50 ;13392 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;13,9 ;1,000 ;0 ;4,60 ;7,12 ;11,8 ;-1 ;0 ;0 ;
781 ;10:38,60 ;13288 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;12,2 ;1,000 ;0 ;4,59 ;7,16 ;11,9 ;-1 ;0 ;0 ;
781 ;10:38,70 ;13316 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;111,3 ;1,000 ;0 ;4,52 ;7,07 ;11,8 ;-1 ;0 ;0 ;
781 ;10:38,80 ;13260 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;14,4 ;1,000 ;0 ;4,52 ;7,18 ;11,7 ;-1 ;0 ;0 ;
781 ;10:38,90 ;13194 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;46,3 ;1,000 ;0 ;4,50 ;7,05 ;11,8 ;-1 ;0 ;0 ;
781 ;10:39,00 ;13269 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;2,9 ;1,000 ;0 ;4,53 ;7,12 ;11,8 ;-1 ;0 ;0 ;
781 ;10:39,10 ;13373 ;47 ;70;52;0,500 ;0,0 ;0,0 ;0,0 ;4,8 ;1,000 ;0 ;4,50 ;7,05 ;11,9 ;-1 ;0 ;0 ;
781 ;10:39,20 ;13364 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;29,0 ;1,000 ;0 ;4,56 ;7,06 ;11,9 ;-1 ;0 ;0 ;
781 ;10:39,30 ;13241 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;20,5 ;1,000 ;0 ;4,57 ;7,03 ;11,8 ;-1 ;0 ;0 ;
781 ;10:39,40 ;13364 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;34,9 ;1,000 ;0 ;4,59 ;7,12 ;11,9 ;-1 ;0 ;0 ;
781 ;10:39,50 ;13498 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;3,6 ;1,000 ;0 ;4,58 ;7,20 ;11,9 ;-1 ;0 ;0 ;
781 ;10:39,60 ;13316 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;31,6 ;1,000 ;0 ;4,57 ;7,08 ;11,8 ;-1 ;0 ;0 ;
781 ;10:39,70 ;13412 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;10,6 ;1,000 ;0 ;4,54 ;7,20 ;11,8 ;-1 ;0 ;0 ;
781 ;10:39,80 ;13392 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;14,4 ;1,000 ;0 ;4,47 ;7,18 ;11,9 ;-1 ;0 ;0 ;
781 ;10:39,90 ;13335 ;47 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;3,0 ;1,000 ;0 ;4,52 ;7,20 ;11,9 ;-1 ;0 ;0 ;
781 ;10:40,00 ;13354 ;47 ;70;52;0,500 ;0,0 ;0,0 ;0,0 ;47,9 ;1,000 ;0 ;4,57 ;7,15 ;11,9 ;-1 ;0 ;0 ;
781 ;10:40,10 ;13421 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;13,4 ;1,000 ;0 ;4,61 ;7,14 ;11,8 ;-1 ;0 ;0 ;
781 ;10:40,20 ;13402 ;46 ;70;52;0,500 ;0,0 ;0,0 ;0,0 ;147,5 ;1,000 ;0 ;4,59 ;7,22 ;11,9 ;0 ;0 ;0 ;
781 ;10:40,30 ;13450 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;31,5 ;1,000 ;0 ;4,56 ;7,22 ;11,8 ;-1 ;0 ;0 ;
781 ;10:40,40 ;13450 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;15,0 ;1,000 ;0 ;4,50 ;7,10 ;11,8 ;-1 ;0 ;0 ;
781 ;10:40,50 ;13479 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;34,1 ;1,000 ;0 ;4,55 ;7,13 ;11,9 ;-1 ;0 ;0 ;
781 ;10:40,60 ;13392 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;27,2 ;1,000 ;0 ;4,61 ;7,21 ;11,7 ;-1 ;0 ;0 ;
781 ;10:40,70 ;13345 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;14,3 ;1,000 ;0 ;4,60 ;7,14 ;11,9 ;-1 ;0 ;0 ;
781 ;10:40,80 ;13392 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;115,1 ;1,000 ;0 ;4,60 ;7,20 ;11,8 ;-1 ;0 ;0 ;
781 ;10:40,90 ;13431 ;46 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;18,1 ;1,000 ;0 ;4,54 ;7,13 ;11,8 ;-1 ;0 ;0 ;
781 ;10:41,00 ;13373 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;3,2 ;1,000 ;0 ;4,52 ;7,15 ;11,8 ;-1 ;0 ;0 ;
781 ;10:41,10 ;13402 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;3,2 ;1,000 ;0 ;4,56 ;7,10 ;11,9 ;-1 ;0 ;0 ;
781 ;10:41,20 ;13479 ;46 ;69;52;0,500 ;0,0 ;0,0 ;0,0 ;29,7 ;1,000 ;0 ;4,63 ;7,25 ;11,8 ;-1 ;0 ;0 ;
781 ;10:41,30 ;13518 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;20,6 ;1,000 ;0 ;4,58 ;7,17 ;11,6 ;-1 ;0 ;0 ;
781 ;10:41,40 ;13577 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;74,6 ;1,000 ;0 ;4,49 ;7,03 ;11,8 ;-1 ;0 ;0 ;
781 ;10:41,50 ;13528 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;103,9 ;1,000 ;0 ;4,58 ;7,23 ;11,9 ;-1 ;0 ;0 ;
781 ;10:41,60 ;13518 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;241,1 ;1,000 ;0 ;4,58 ;7,19 ;11,7 ;0 ;0 ;0 ;
781 ;10:41,70 ;13547 ;46 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;151,6 ;1,000 ;0 ;4,51 ;7,08 ;11,8 ;0 ;0 ;0 ;
781 ;10:41,80 ;13460 ;46 ;69;50;0,500 ;0,0 ;0,0 ;0,0 ;28,6 ;1,000 ;0 ;4,50 ;7,29 ;11,8 ;-1 ;0 ;0 ;
781 ;10:41,90 ;13157 ;46 ;69;49;0,500 ;0,0 ;0,0 ;0,0 ;65,8 ;1,000 ;0 ;4,56 ;7,14 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,00 ;12711 ;46 ;69;49;0,500 ;0,0 ;0,0 ;0,0 ;106,2 ;1,000 ;0 ;4,51 ;7,08 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,10 ;13130 ;46 ;69;50;0,500 ;0,0 ;0,0 ;0,0 ;197,6 ;1,000 ;0 ;4,50 ;7,29 ;12,3 ;0 ;0 ;0 ;
781 ;10:42,20 ;13450 ;46 ;69;50;0,500 ;0,0 ;0,0 ;0,0 ;188,9 ;1,000 ;0 ;4,53 ;7,14 ;11,6 ;0 ;0 ;0 ;
781 ;10:42,30 ;13469 ;45 ;69;51;0,500 ;0,0 ;0,0 ;0,0 ;49,0 ;1,000 ;0 ;4,50 ;7,19 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,40 ;13421 ;45 ;70;51;0,500 ;0,0 ;0,0 ;0,0 ;7,2 ;1,000 ;0 ;4,58 ;7,18 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,50 ;13528 ;45 ;70;50;0,500 ;0,0 ;0,0 ;0,0 ;72,3 ;1,000 ;0 ;4,60 ;7,21 ;11,7 ;-1 ;0 ;0 ;
781 ;10:42,60 ;13479 ;45 ;70;50;0,500 ;0,0 ;0,0 ;0,0 ;89,7 ;1,000 ;0 ;4,55 ;7,16 ;11,6 ;-1 ;0 ;0 ;
781 ;10:42,70 ;13537 ;45 ;70;50;0,500 ;0,0 ;0,0 ;0,0 ;41,8 ;1,000 ;0 ;4,50 ;7,27 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,80 ;13518 ;45 ;70;50;0,500 ;0,0 ;0,0 ;0,0 ;47,7 ;1,000 ;0 ;4,59 ;7,14 ;11,8 ;-1 ;0 ;0 ;
781 ;10:42,90 ;13508 ;45 ;70;50;0,500 ;0,0 ;0,0 ;0,0 ;18,1 ;1,000 ;0 ;4,59 ;7,30 ;11,5 ;-1 ;0 ;0 ;
781 ;10:43,00 ;13528 ;45 ;71;49;0,500 ;0,0 ;0,0 ;0,0 ;50,7 ;1,000 ;0 ;4,55 ;7,14 ;11,5 ;-1 ;0 ;0 ;
781 ;10:43,10 ;13412 ;45 ;71;50;0,500 ;0,0 ;0,0 ;0,0 ;8,9 ;1,000 ;0 ;4,47 ;7,15 ;11,8 ;-1 ;0 ;0 ;
781 ;10:43,20 ;13469 ;45 ;72;49;0,500 ;0,0 ;0,0 ;0,0 ;7,7 ;1,000 ;0 ;4,59 ;7,28 ;11,7 ;-1 ;0 ;0 ;
781 ;10:43,30 ;13460 ;45 ;73;49;0,500 ;0,0 ;0,0 ;0,0 ;74,9 ;1,000 ;0 ;4,59 ;7,25 ;11,7 ;-1 ;0 ;0 ;
781 ;10:43,40 ;13383 ;45 ;73;49;0,500 ;0,0 ;0,0 ;0,0 ;16,5 ;1,000 ;0 ;4,60 ;7,24 ;11,5 ;-1 ;0 ;0 ;
781 ;10:43,50 ;13392 ;45 ;74;49;0,500 ;0,0 ;0,0 ;0,0 ;16,5 ;1,000 ;0 ;4,53 ;7,20 ;11,5 ;-1 ;0 ;0 ;
781 ;10:43,60 ;13269 ;45 ;74;49;0,500 ;0,0 ;0,0 ;0,0 ;89,5 ;1,000 ;0 ;4,51 ;7,13 ;11,6 ;-1 ;0 ;0 ;
781 ;10:43,70 ;13176 ;45 ;75;49;0,500 ;0,0 ;0,0 ;0,0 ;15,1 ;1,000 ;0 ;4,50 ;7,21 ;11,6 ;-1 ;0 ;0 ;
781 ;10:43,80 ;13139 ;46 ;76;49;0,500 ;0,0 ;0,0 ;0,0 ;46,9 ;1,000 ;0 ;4,55 ;7,32 ;11,6 ;-1 ;0 ;0 ;
781 ;10:43,90 ;13020 ;46 ;76;50;0,500 ;0,0 ;0,0 ;0,0 ;46,9 ;1,000 ;0 ;4,55 ;7,25 ;11,6 ;-1 ;0 ;0 ;
781 ;10:44,00 ;13066 ;47 ;77;51;0,500 ;0,0 ;0,0 ;0,0 ;43,2 ;1,000 ;0 ;4,59 ;7,28 ;11,6 ;-1 ;0 ;0 ;
781 ;10:44,10 ;13075 ;49 ;78;52;0,500 ;0,0 ;0,0 ;0,0 ;13,3 ;1,000 ;0 ;4,58 ;7,29 ;11,6 ;-1 ;0 ;0 ;
781 ;10:44,20 ;13057 ;50 ;79;52;0,500 ;0,0 ;0,0 ;0,0 ;10,0 ;1,000 ;0 ;4,57 ;7,16 ;11,6 ;-1 ;0 ;0 ;
781 ;10:44,30 ;12807 ;50 ;79;52;0,500 ;0,0 ;0,0 ;0,0 ;15,5 ;1,000 ;0 ;4,53 ;7,15 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,40 ;12763 ;50 ;80;52;0,500 ;0,0 ;0,0 ;0,0 ;27,4 ;1,000 ;0 ;4,55 ;7,27 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,50 ;12677 ;50 ;81;52;0,500 ;0,0 ;0,0 ;0,0 ;10,4 ;1,000 ;0 ;4,60 ;7,15 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,60 ;12508 ;50 ;82;52;0,500 ;0,0 ;0,0 ;0,0 ;64,1 ;1,000 ;0 ;4,57 ;7,20 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,70 ;12050 ;50 ;83;53;0,500 ;0,0 ;0,0 ;0,0 ;50,5 ;1,000 ;0 ;4,52 ;7,08 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,80 ;11581 ;50 ;84;54;0,500 ;0,0 ;0,0 ;0,0 ;49,4 ;1,000 ;0 ;4,51 ;7,10 ;11,7 ;-1 ;0 ;0 ;
781 ;10:44,90 ;11315 ;51 ;84;56;0,500 ;0,0 ;0,0 ;0,0 ;120,1 ;1,000 ;0 ;4,56 ;7,03 ;11,7 ;-1 ;0 ;0 ;
781 ;10:45,00 ;11552 ;51 ;85;56;0,500 ;0,0 ;0,0 ;0,0 ;91,7 ;1,000 ;0 ;4,52 ;7,03 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,10 ;11559 ;52 ;86;55;0,500 ;0,0 ;0,0 ;0,0 ;138,0 ;1,000 ;0 ;4,57 ;6,97 ;11,4 ;0 ;0 ;0 ;
781 ;10:45,20 ;11308 ;52 ;87;57;0,500 ;0,0 ;0,0 ;0,0 ;120,0 ;1,000 ;0 ;4,52 ;6,93 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,30 ;11068 ;52 ;87;58;0,500 ;0,0 ;0,0 ;0,0 ;35,4 ;1,000 ;0 ;4,53 ;7,10 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,40 ;11559 ;52 ;88;55;0,500 ;0,0 ;0,0 ;0,0 ;96,3 ;1,000 ;0 ;4,54 ;7,04 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,50 ;10913 ;53 ;88;60;0,500 ;0,0 ;0,0 ;0,0 ;31,4 ;1,000 ;0 ;4,53 ;6,98 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,60 ;11301 ;53 ;88;57;0,500 ;0,0 ;0,0 ;0,0 ;131,4 ;1,000 ;0 ;4,56 ;7,07 ;11,4 ;0 ;0 ;0 ;
781 ;10:45,70 ;10720 ;53 ;88;60;0,500 ;0,0 ;0,0 ;0,0 ;481,5 ;1,000 ;0 ;4,55 ;6,93 ;11,5 ;0 ;0 ;0 ;
781 ;10:45,80 ;11055 ;53 ;88;58;0,500 ;0,0 ;0,0 ;0,0 ;24,5 ;1,000 ;0 ;4,56 ;6,93 ;11,5 ;-1 ;0 ;0 ;
781 ;10:45,90 ;10757 ;53 ;88;59;0,500 ;0,0 ;0,0 ;0,0 ;7,9 ;1,000 ;0 ;4,52 ;6,92 ;11,3 ;-1 ;0 ;0 ;
781 ;10:46,00 ;10124 ;53 ;88;62;0,500 ;0,0 ;0,0 ;0,0 ;7,9 ;1,000 ;0 ;4,54 ;6,85 ;11,5 ;-1 ;0 ;0 ;
781 ;10:46,10 ;11048 ;54 ;88;57;0,500 ;0,0 ;0,0 ;0,0 ;92,8 ;1,000 ;0 ;4,56 ;6,95 ;11,5 ;-1 ;0 ;0 ;
781 ;10:46,20 ;10262 ;54 ;88;61;0,500 ;0,0 ;0,0 ;0,0 ;2,4 ;1,000 ;0 ;4,55 ;6,85 ;11,4 ;-1 ;0 ;0 ;
781 ;10:46,30 ;9878 ;54 ;88;64;0,500 ;0,0 ;0,0 ;0,0 ;1,4 ;1,000 ;0 ;4,52 ;6,76 ;11,5 ;-1 ;0 ;0 ;
781 ;10:46,40 ;10708 ;55 ;88;59;0,500 ;0,0 ;0,0 ;0,0 ;12,9 ;1,000 ;0 ;4,52 ;6,89 ;11,4 ;-1 ;0 ;0 ;
781 ;10:46,50 ;9780 ;55 ;88;64;0,500 ;0,0 ;0,0 ;0,0 ;12,9 ;1,000 ;0 ;4,56 ;6,67 ;11,3 ;-1 ;0 ;0 ;
781 ;10:46,60 ;7615 ;54 ;88;79;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,53 ;6,33 ;11,3 ;-1 ;0 ;0 ;
781 ;10:46,70 ;6490 ;54 ;88;86;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,51 ;5,23 ;10,7 ;-1 ;0 ;0 ;
781 ;10:46,80 ;4127 ;52 ;88;93;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,54 ;2,93 ;11,0 ;-1 ;0 ;0 ;
781 ;10:46,90 ;2408 ;50 ;88;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,59 ;1,96 ;11,0 ;-1 ;0 ;0 ;
781 ;10:47,00 ;1478 ;43 ;88;97;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,65 ;10,9 ;-1 ;0 ;0 ;
781 ;10:47,10 ;725 ;43 ;88;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,46 ;10,0 ;-1 ;0 ;0 ;
781 ;10:47,20 ;665 ;43 ;88;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,40 ;10,7 ;-1 ;0 ;0 ;
781 ;10:47,30 ;449 ;43 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,2 ;-1 ;0 ;0 ;
781 ;10:47,40 ;444 ;43 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;1,32 ;10,5 ;-1 ;0 ;0 ;
781 ;10:47,50 ;444 ;43 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,54 ;1,32 ;10,2 ;-1 ;0 ;0 ;
781 ;10:47,60 ;123 ;43 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,53 ;1,32 ;10,4 ;-1 ;0 ;0 ;
781 ;10:47,70 ;0 ;36 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;2,30 ;1,31 ;10,5 ;-1 ;0 ;0 ;
781 ;10:47,80 ;0 ;36 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;2,35 ;1,29 ;10,5 ;-1 ;0 ;0 ;
781 ;10:47,90 ;0 ;36 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;2,42 ;1,28 ;10,5 ;-1 ;0 ;0 ;
781 ;10:48,00 ;0 ;36 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;2,43 ;1,30 ;10,4 ;-1 ;0 ;0 ;
781 ;10:48,10 ;616 ;59 ;88;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;1,22 ;10,6 ;-1 ;0 ;0 ;
781 ;10:48,20 ;616 ;59 ;88;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,23 ;10,6 ;-1 ;0 ;0 ;
781 ;10:48,30 ;616 ;56 ;88;98;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,30 ;10,6 ;-1 ;0 ;0 ;
781 ;10:48,40 ;901 ;55 ;88;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,54 ;1,45 ;10,5 ;-1 ;0 ;0 ;
781 ;10:48,50 ;651 ;55 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,56 ;1,37 ;11,6 ;-1 ;0 ;0 ;
781 ;10:48,60 ;625 ;55 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,53 ;1,32 ;11,2 ;-1 ;0 ;0 ;
781 ;10:48,70 ;469 ;55 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,57 ;1,33 ;11,0 ;-1 ;0 ;0 ;
781 ;10:48,80 ;451 ;55 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,3 ;-1 ;0 ;0 ;
781 ;10:48,90 ;473 ;52 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,53 ;1,32 ;10,3 ;-1 ;0 ;0 ;
781 ;10:49,00 ;449 ;43 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,3 ;-1 ;0 ;0 ;
781 ;10:49,10 ;451 ;43 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,50 ;1,32 ;10,4 ;-1 ;0 ;0 ;
781 ;10:49,20 ;445 ;36 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,3 ;-1 ;0 ;0 ;
781 ;10:49,30 ;449 ;26 ;88;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,53 ;1,32 ;10,4 ;-1 ;0 ;0 ;
781 ;10:49,40 ;461 ;17 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,3 ;-1 ;0 ;0 ;
781 ;10:49,50 ;451 ;13 ;88;97;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,31 ;10,4 ;-1 ;0 ;0 ;
781 ;10:49,60 ;453 ;13 ;88;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;4,55 ;1,30 ;10,2 ;-1 ;0 ;0 ;
781 ;10:49,70 ;0 ;13 ;88;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;1,26 ;1,29 ;10,6 ;-1 ;0 ;0 ;
781 ;10:49,80 ;0 ;13 ;88;98;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;1,26 ;1,28 ;10,4 ;-1 ;0 ;0 ;
781 ;10:49,90 ;0 ;13 ;88;97;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;1,26 ;1,26 ;10,4 ;-1 ;0 ;0 ;
781 ;10:50,00 ;0 ;13 ;88;98;0,506 ;0,0 ;0,0 ;0,0 ;0,0 ;1,000 ;0 ;1,26 ;1,26 ;10,4 ;-1 ;0 ;0 ;
780 ;10:50,10 ;291 ;48 ;88;98;0,976 ;0,0 ;0,0 ;5,6 ;4,7 ;1,000 ;0 ;4,60 ;1,21 ;11,9 ;-1 ;0 ;0 ;
780 ;10:50,20 ;291 ;48 ;88;98;0,982 ;0,0 ;0,0 ;5,6 ;4,7 ;1,000 ;0 ;4,58 ;1,21 ;11,9 ;-1 ;0 ;0 ;
780 ;10:50,30 ;291 ;51 ;88;102;0,980 ;0,0 ;0,0 ;5,6 ;4,7 ;1,000 ;0 ;4,63 ;1,21 ;11,9 ;-1 ;0 ;0 ;
780 ;10:50,40 ;516 ;51 ;88;98;0,975 ;0,0 ;0,0 ;5,6 ;4,7 ;1,000 ;0 ;4,60 ;1,26 ;11,9 ;-1 ;0 ;0 ;
780 ;10:50,50 ;1187 ;51 ;88;98;0,978 ;0,0 ;0,0 ;6,8 ;6,2 ;1,000 ;0 ;4,62 ;1,61 ;12,2 ;-1 ;0 ;0 ;
780 ;10:50,60 ;1576 ;51 ;88;98;1,068 ;0,0 ;0,0 ;9,0 ;9,4 ;1,000 ;0 ;4,63 ;1,80 ;12,2 ;-1 ;0 ;0 ;
780 ;10:50,70 ;2175 ;51 ;88;97;1,184 ;0,0 ;0,0 ;11,5 ;11,7 ;1,000 ;0 ;4,64 ;2,01 ;12,3 ;-1 ;0 ;0 ;
780 ;10:50,80 ;2579 ;51 ;88;96;1,145 ;0,0 ;0,0 ;14,1 ;13,8 ;1,000 ;0 ;4,60 ;2,47 ;12,1 ;-1 ;0 ;0 ;
780 ;10:50,90 ;2971 ;51 ;88;95;1,041 ;0,0 ;0,0 ;16,4 ;15,9 ;1,000 ;0 ;4,57 ;2,66 ;12,2 ;-1 ;0 ;0 ;
780 ;10:51,00 ;3323 ;51 ;87;92;0,911 ;0,0 ;0,0 ;17,9 ;17,9 ;1,000 ;0 ;4,66 ;2,75 ;12,2 ;-1 ;0 ;0 ;
780 ;10:51,10 ;3662 ;51 ;87;92;0,883 ;0,0 ;0,0 ;20,0 ;20,0 ;1,000 ;0 ;4,54 ;3,17 ;12,0 ;-1 ;0 ;0 ;
780 ;10:51,20 ;4005 ;51 ;87;92;0,954 ;0,0 ;0,0 ;21,6 ;21,6 ;1,000 ;0 ;4,52 ;3,40 ;12,0 ;-1 ;0 ;0 ;
780 ;10:51,30 ;4391 ;51 ;87;92;0,930 ;0,0 ;0,0 ;23,9 ;23,5 ;1,000 ;0 ;4,50 ;3,70 ;11,9 ;-1 ;0 ;0 ;
780 ;10:51,40 ;4913 ;51 ;87;90;0,916 ;0,0 ;0,0 ;26,1 ;26,3 ;1,000 ;0 ;4,65 ;4,01 ;12,1 ;-1 ;0 ;0 ;
780 ;10:51,50 ;5278 ;51 ;87;85;0,948 ;0,0 ;0,0 ;28,8 ;28,7 ;1,000 ;0 ;4,63 ;4,46 ;12,0 ;-1 ;0 ;0 ;
780 ;10:51,60 ;5732 ;51 ;87;83;0,876 ;0,0 ;0,0 ;30,7 ;30,6 ;1,000 ;0 ;4,64 ;4,66 ;12,2 ;-1 ;0 ;0 ;
780 ;10:51,70 ;5992 ;51 ;87;83;0,830 ;0,0 ;0,0 ;32,0 ;32,4 ;1,000 ;0 ;4,58 ;4,93 ;12,0 ;-1 ;0 ;0 ;
780 ;10:51,80 ;6401 ;51 ;87;82;0,853 ;0,0 ;0,0 ;34,6 ;34,2 ;1,000 ;0 ;4,53 ;5,24 ;12,1 ;0 ;0 ;0 ;
780 ;10:51,90 ;6781 ;51 ;87;79;0,843 ;0,0 ;0,0 ;36,7 ;36,6 ;1,000 ;0 ;4,61 ;5,65 ;12,0 ;0 ;0 ;0 ;
780 ;10:52,00 ;7256 ;51 ;87;76;0,892 ;0,0 ;0,0 ;39,0 ;44,2 ;1,000 ;0 ;4,60 ;5,91 ;12,0 ;0 ;0 ;0 ;
780 ;10:52,10 ;7671 ;51 ;87;71;1,010 ;0,0 ;0,0 ;40,9 ;40,8 ;1,000 ;0 ;4,58 ;6,28 ;11,9 ;0 ;0 ;0 ;
780 ;10:52,20 ;8071 ;51 ;87;64;1,088 ;0,0 ;0,0 ;43,3 ;66,4 ;1,000 ;0 ;4,58 ;6,17 ;11,9 ;0 ;0 ;0 ;
780 ;10:52,30 ;8430 ;51 ;87;61;1,070 ;0,0 ;0,0 ;45,3 ;66,4 ;1,000 ;0 ;4,61 ;6,38 ;11,9 ;0 ;0 ;0 ;
780 ;10:52,40 ;8831 ;51 ;87;59;1,039 ;0,0 ;0,0 ;47,3 ;10,6 ;1,000 ;0 ;4,57 ;6,36 ;11,9 ;-1 ;0 ;0 ;
780 ;10:52,50 ;9071 ;51 ;87;59;1,010 ;0,0 ;0,0 ;48,5 ;4,0 ;1,000 ;0 ;4,59 ;6,43 ;12,0 ;-1 ;0 ;0 ;
