SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;CAM T;
1325 ;0:13,10 ;13402 ;49 ;78;54;0,500 ;5,1 ;5,9 ;4,9 ;5,8 ;0 ;4,53 ;11,6 ;-13 ;3,54 ;40,0 ;0 ;0 ;40 ;0 ;
1325 ;0:13,20 ;13307 ;49 ;78;54;0,500 ;5,3 ;6,0 ;5,1 ;5,8 ;0 ;4,56 ;11,7 ;-13 ;3,54 ;40,0 ;0 ;0 ;40 ;0 ;
1325 ;0:13,30 ;13307 ;51 ;78;54;0,500 ;5,5 ;6,0 ;5,4 ;6,0 ;0 ;4,59 ;11,6 ;-8 ;3,54 ;40,0 ;0 ;0 ;40 ;0 ;
1325 ;0:13,40 ;13157 ;53 ;78;56;0,500 ;5,7 ;6,1 ;5,6 ;6,1 ;0 ;4,61 ;11,7 ;-6 ;3,68 ;41,1 ;0 ;0 ;41 ;0 ;
1325 ;0:13,50 ;12034 ;54 ;78;57;0,500 ;5,9 ;6,2 ;5,9 ;6,1 ;0 ;4,61 ;11,7 ;-4 ;3,69 ;41,7 ;0 ;0 ;37 ;0 ;
1325 ;0:13,60 ;10964 ;51 ;78;58;0,500 ;6,1 ;6,2 ;6,1 ;6,2 ;0 ;4,62 ;11,7 ;-1 ;3,67 ;42,8 ;0 ;0 ;34 ;0 ;
1325 ;0:13,70 ;10201 ;53 ;78;55;0,500 ;6,4 ;6,3 ;6,4 ;6,2 ;0 ;4,57 ;11,7 ;-3 ;3,26 ;40,3 ;0 ;0 ;28 ;0 ;
1325 ;0:13,80 ;10032 ;36 ;79;39;0,500 ;6,6 ;6,3 ;6,6 ;6,3 ;0 ;4,60 ;11,8 ;-4 ;2,17 ;32,0 ;0 ;0 ;18 ;0 ;
1325 ;0:13,90 ;10032 ;32 ;79;37;0,500 ;6,8 ;6,4 ;6,7 ;6,5 ;0 ;4,63 ;11,8 ;-4 ;2,14 ;31,4 ;0 ;0 ;18 ;0 ;
1325 ;0:14,00 ;9978 ;30 ;79;37;0,500 ;6,9 ;6,6 ;6,9 ;6,6 ;0 ;4,61 ;11,8 ;-4 ;2,14 ;31,4 ;0 ;0 ;18 ;0 ;
1325 ;0:14,10 ;9946 ;32 ;79;36;0,500 ;7,1 ;6,8 ;7,0 ;6,8 ;0 ;4,61 ;11,8 ;-4 ;2,11 ;31,1 ;0 ;0 ;17 ;0 ;
1325 ;0:14,20 ;9978 ;29 ;79;36;0,500 ;7,3 ;7,0 ;7,2 ;7,0 ;0 ;4,66 ;11,8 ;-4 ;2,11 ;31,1 ;0 ;0 ;17 ;0 ;
1325 ;0:14,30 ;9936 ;31 ;79;36;0,500 ;7,4 ;7,1 ;7,4 ;7,1 ;0 ;4,57 ;11,8 ;-4 ;2,11 ;31,1 ;0 ;0 ;17 ;0 ;
1325 ;0:14,40 ;9931 ;28 ;79;36;0,500 ;7,5 ;7,3 ;7,5 ;7,2 ;0 ;4,54 ;11,8 ;-4 ;2,11 ;31,1 ;0 ;0 ;17 ;0 ;
1325 ;0:14,50 ;10113 ;27 ;79;37;0,500 ;7,6 ;7,4 ;7,6 ;7,4 ;0 ;4,59 ;11,8 ;-2 ;2,14 ;31,4 ;0 ;0 ;18 ;0 ;
1325 ;0:14,60 ;10964 ;26 ;79;33;0,500 ;7,8 ;7,6 ;7,8 ;7,6 ;0 ;4,61 ;11,7 ;-2 ;2,18 ;30,2 ;0 ;0 ;20 ;0 ;
1325 ;0:14,70 ;12167 ;20 ;79;26;0,500 ;7,8 ;7,7 ;7,8 ;7,7 ;0 ;4,56 ;11,7 ;-1 ;2,10 ;28,4 ;0 ;0 ;21 ;0 ;
1325 ;0:14,80 ;13596 ;15 ;79;47;0,500 ;8,1 ;7,9 ;8,0 ;7,9 ;0 ;4,52 ;11,7 ;-2 ;2,58 ;38,0 ;0 ;0 ;29 ;0 ;
1325 ;0:14,90 ;14204 ;93 ;79;82;0,500 ;8,2 ;7,9 ;8,2 ;8,0 ;0 ;4,61 ;11,7 ;-2 ;5,52 ;44,0 ;0 ;0 ;66 ;0 ;
1325 ;0:15,00 ;12425 ;93 ;79;80;0,500 ;8,4 ;8,2 ;8,4 ;8,1 ;0 ;4,58 ;11,7 ;-3 ;5,33 ;44,0 ;0 ;0 ;56 ;0 ;
1325 ;0:15,10 ;11120 ;55 ;79;44;0,500 ;8,5 ;8,3 ;8,5 ;8,3 ;0 ;4,57 ;11,7 ;-2 ;2,40 ;35,7 ;0 ;0 ;22 ;0 ;
1325 ;0:15,20 ;12335 ;15 ;79;30;0,500 ;8,6 ;8,5 ;8,6 ;8,5 ;0 ;4,57 ;11,7 ;-1 ;2,18 ;30,1 ;0 ;0 ;22 ;0 ;
1325 ;0:15,30 ;13796 ;45 ;79;68;0,500 ;8,8 ;8,7 ;8,8 ;8,6 ;0 ;4,58 ;11,6 ;-2 ;4,51 ;44,0 ;0 ;0 ;53 ;0 ;
1325 ;0:15,40 ;11343 ;93 ;79;82;0,500 ;8,9 ;8,8 ;8,9 ;8,9 ;0 ;4,58 ;11,7 ;0 ;5,37 ;44,2 ;0 ;0 ;51 ;0 ;
1325 ;0:15,50 ;9031 ;68 ;80;70;0,500 ;9,0 ;9,1 ;9,0 ;9,0 ;0 ;4,59 ;11,8 ;-1 ;3,98 ;41,3 ;0 ;0 ;30 ;0 ;
1325 ;0:15,60 ;8840 ;24 ;80;39;0,500 ;9,0 ;9,2 ;9,1 ;9,3 ;0 ;4,59 ;11,8 ;-1 ;2,13 ;32,0 ;0 ;0 ;16 ;0 ;
1325 ;0:15,70 ;9837 ;28 ;80;66;0,500 ;9,2 ;9,5 ;9,2 ;9,5 ;0 ;4,58 ;11,7 ;-3 ;4,01 ;40,5 ;0 ;0 ;33 ;0 ;
1325 ;0:15,80 ;10844 ;87 ;80;85;0,500 ;9,4 ;9,7 ;9,4 ;9,7 ;0 ;4,57 ;11,6 ;-3 ;10,23 ;43,9 ;0 ;0 ;94 ;0 ;
1325 ;0:15,90 ;11531 ;94 ;80;80;0,500 ;9,5 ;9,8 ;9,5 ;9,8 ;0 ;4,54 ;11,6 ;-3 ;9,92 ;44,0 ;0 ;0 ;97 ;0 ;
1325 ;0:16,00 ;11174 ;39 ;80;31;0,500 ;9,6 ;9,9 ;9,5 ;9,9 ;0 ;4,60 ;11,6 ;-3 ;3,87 ;29,5 ;0 ;0 ;36 ;0 ;
1325 ;0:16,10 ;12417 ;12 ;80;37;0,500 ;9,8 ;10,0 ;9,8 ;10,1 ;0 ;4,57 ;11,7 ;-2 ;4,37 ;32,4 ;0 ;0 ;46 ;0 ;
1325 ;0:16,20 ;13756 ;74 ;80;81;0,500 ;10,0 ;10,2 ;10,0 ;10,2 ;0 ;4,53 ;11,6 ;-1 ;13,18 ;44,0 ;0 ;0 ;100 ;0 ;
1325 ;0:16,30 ;12335 ;88 ;80;82;0,500 ;10,1 ;10,3 ;10,2 ;10,3 ;0 ;4,57 ;11,7 ;0 ;5,50 ;44,0 ;0 ;0 ;57 ;0 ;
1325 ;0:16,40 ;8664 ;90 ;80;88;0,500 ;10,3 ;10,5 ;10,2 ;10,4 ;0 ;4,56 ;11,7 ;-2 ;6,11 ;42,9 ;0 ;0 ;44 ;0 ;
1325 ;0:16,50 ;7506 ;42 ;80;51;0,500 ;10,5 ;10,5 ;10,4 ;10,6 ;0 ;4,57 ;11,7 ;0 ;3,85 ;38,1 ;0 ;0 ;24 ;0 ;
1325 ;0:16,60 ;8488 ;22 ;80;59;0,500 ;10,7 ;10,7 ;10,6 ;10,7 ;0 ;4,55 ;11,7 ;0 ;5,51 ;43,0 ;0 ;0 ;39 ;0 ;
1325 ;0:16,70 ;9474 ;87 ;80;87;0,500 ;10,9 ;10,8 ;10,8 ;10,8 ;0 ;4,57 ;11,5 ;0 ;11,85 ;41,8 ;0 ;0 ;95 ;0 ;
1325 ;0:16,80 ;8794 ;80 ;80;79;0,500 ;11,1 ;11,0 ;11,0 ;10,9 ;0 ;4,53 ;11,7 ;-1 ;10,34 ;42,0 ;0 ;0 ;76 ;0 ;
1325 ;0:16,90 ;9403 ;23 ;80;37;0,500 ;11,2 ;11,1 ;11,2 ;11,1 ;0 ;4,59 ;11,8 ;0 ;3,94 ;31,4 ;0 ;0 ;31 ;0 ;
1325 ;0:17,00 ;10504 ;18 ;80;53;0,500 ;11,4 ;11,3 ;11,4 ;11,3 ;0 ;4,57 ;11,7 ;0 ;6,93 ;39,7 ;0 ;0 ;61 ;0 ;
1325 ;0:17,10 ;10319 ;79 ;80;83;0,500 ;11,5 ;11,4 ;11,5 ;11,4 ;0 ;4,57 ;11,7 ;0 ;13,77 ;41,6 ;0 ;0 ;100 ;0 ;
1325 ;0:17,20 ;6888 ;74 ;80;92;0,501 ;11,7 ;11,5 ;11,7 ;11,6 ;0 ;4,61 ;11,8 ;0 ;5,28 ;35,9 ;0 ;0 ;30 ;0 ;
1325 ;0:17,30 ;5688 ;42 ;80;65;0,500 ;11,8 ;11,7 ;11,8 ;11,7 ;0 ;4,57 ;11,8 ;0 ;2,86 ;34,3 ;0 ;0 ;13 ;0 ;
1325 ;0:17,40 ;6546 ;21 ;80;70;0,500 ;12,1 ;11,9 ;12,0 ;11,8 ;0 ;4,63 ;11,8 ;-2 ;3,48 ;37,4 ;0 ;0 ;19 ;0 ;
1325 ;0:17,50 ;6639 ;77 ;80;92;0,501 ;12,2 ;12,0 ;12,1 ;12,0 ;0 ;4,61 ;11,8 ;-1 ;5,26 ;35,1 ;0 ;0 ;29 ;0 ;
1325 ;0:17,60 ;5191 ;69 ;80;94;0,502 ;12,3 ;12,2 ;12,4 ;12,2 ;0 ;4,56 ;11,8 ;0 ;5,71 ;28,6 ;0 ;0 ;24 ;0 ;
1325 ;0:17,70 ;4230 ;43 ;80;88;0,503 ;12,5 ;12,2 ;12,4 ;12,3 ;0 ;4,51 ;11,7 ;-1 ;4,30 ;29,3 ;0 ;0 ;15 ;0 ;
1325 ;0:17,80 ;3872 ;45 ;80;91;0,503 ;12,7 ;12,4 ;12,6 ;12,4 ;0 ;4,72 ;11,9 ;-2 ;4,38 ;28,3 ;0 ;0 ;14 ;0 ;
1325 ;0:17,90 ;3678 ;76 ;80;96;0,503 ;12,9 ;12,6 ;12,9 ;12,6 ;0 ;4,47 ;11,8 ;-2 ;5,97 ;25,7 ;0 ;0 ;18 ;0 ;
1325 ;0:18,00 ;3563 ;77 ;80;97;0,503 ;13,1 ;12,6 ;13,0 ;12,7 ;0 ;4,51 ;11,7 ;-3 ;6,33 ;24,6 ;0 ;0 ;18 ;0 ;
1325 ;0:18,10 ;3295 ;75 ;80;96;0,504 ;13,2 ;12,8 ;13,1 ;13,0 ;0 ;4,58 ;11,6 ;-1 ;5,42 ;23,7 ;0 ;0 ;14 ;0 ;
1325 ;0:18,20 ;3122 ;73 ;80;97;0,505 ;13,5 ;13,1 ;13,4 ;13,2 ;0 ;4,62 ;11,9 ;-2 ;5,31 ;23,8 ;0 ;0 ;13 ;0 ;
1325 ;0:18,30 ;2760 ;72 ;80;97;0,504 ;13,5 ;13,2 ;13,6 ;13,3 ;0 ;4,65 ;11,9 ;-1 ;4,63 ;23,6 ;0 ;0 ;11 ;0 ;
1325 ;0:18,40 ;2523 ;81 ;80;97;0,504 ;13,6 ;13,6 ;13,7 ;13,6 ;0 ;4,64 ;11,9 ;0 ;7,16 ;23,5 ;0 ;0 ;17 ;0 ;
1325 ;0:18,50 ;2578 ;83 ;80;97;0,504 ;13,9 ;13,9 ;13,7 ;13,8 ;0 ;4,61 ;11,7 ;-1 ;7,47 ;23,5 ;0 ;0 ;18 ;0 ;
1325 ;0:18,60 ;2674 ;78 ;80;97;0,504 ;14,4 ;14,3 ;14,3 ;14,3 ;0 ;4,61 ;11,8 ;0 ;7,90 ;23,5 ;0 ;0 ;19 ;0 ;
1325 ;0:18,70 ;2765 ;74 ;80;97;0,503 ;15,0 ;14,9 ;14,8 ;14,9 ;0 ;4,62 ;11,6 ;-1 ;8,32 ;23,6 ;0 ;0 ;20 ;0 ;
1325 ;0:18,80 ;2852 ;72 ;80;97;0,503 ;15,6 ;15,4 ;15,2 ;15,3 ;0 ;4,59 ;11,8 ;-2 ;8,75 ;23,6 ;0 ;0 ;21 ;0 ;
1325 ;0:18,90 ;2964 ;72 ;80;96;0,504 ;16,1 ;16,0 ;15,8 ;16,0 ;0 ;4,61 ;11,8 ;-1 ;8,79 ;23,4 ;0 ;0 ;21 ;0 ;
1325 ;0:19,00 ;3067 ;74 ;80;96;0,502 ;16,6 ;16,5 ;16,5 ;16,3 ;0 ;4,61 ;11,7 ;-1 ;9,40 ;23,5 ;0 ;0 ;24 ;0 ;
1325 ;0:19,10 ;3188 ;73 ;80;97;0,502 ;17,3 ;17,2 ;17,0 ;17,1 ;0 ;4,58 ;11,8 ;-1 ;10,93 ;23,8 ;0 ;0 ;29 ;0 ;
1325 ;0:19,20 ;3298 ;71 ;80;96;0,502 ;17,9 ;17,8 ;17,7 ;17,6 ;0 ;4,57 ;11,6 ;-1 ;11,03 ;23,7 ;0 ;0 ;30 ;0 ;
1325 ;0:19,30 ;3410 ;78 ;80;96;0,502 ;18,4 ;18,4 ;18,4 ;18,4 ;0 ;4,58 ;11,9 ;0 ;11,92 ;23,9 ;0 ;0 ;34 ;0 ;
1325 ;0:19,40 ;3541 ;67 ;80;96;0,501 ;19,0 ;19,0 ;18,9 ;18,7 ;0 ;4,62 ;11,8 ;-1 ;12,75 ;24,4 ;0 ;0 ;37 ;0 ;
1325 ;0:19,50 ;3647 ;76 ;80;95;0,501 ;19,7 ;19,7 ;19,6 ;19,4 ;0 ;4,63 ;11,8 ;-1 ;12,24 ;25,7 ;0 ;0 ;37 ;0 ;
1325 ;0:19,60 ;3761 ;70 ;80;95;0,501 ;20,4 ;20,3 ;20,0 ;20,1 ;0 ;4,48 ;11,6 ;-1 ;12,70 ;27,0 ;0 ;0 ;40 ;0 ;
1325 ;0:19,70 ;3875 ;75 ;80;95;0,501 ;21,2 ;21,0 ;20,7 ;20,8 ;0 ;4,68 ;11,9 ;-2 ;13,17 ;28,3 ;0 ;0 ;42 ;0 ;
1325 ;0:19,80 ;4006 ;70 ;80;95;0,501 ;22,0 ;21,4 ;21,5 ;21,2 ;0 ;4,68 ;11,8 ;-3 ;13,70 ;29,7 ;0 ;0 ;46 ;0 ;
1325 ;0:19,90 ;4115 ;72 ;80;95;0,500 ;23,0 ;21,8 ;22,3 ;21,8 ;0 ;4,52 ;11,7 ;-4 ;14,05 ;29,6 ;0 ;0 ;48 ;0 ;
1325 ;0:20,00 ;4246 ;75 ;80;95;0,500 ;24,1 ;22,2 ;23,7 ;21,8 ;0 ;4,53 ;11,8 ;-7 ;14,48 ;29,3 ;0 ;0 ;51 ;0 ;
1325 ;0:20,10 ;4370 ;75 ;80;95;0,500 ;25,2 ;22,6 ;24,6 ;22,1 ;0 ;4,63 ;11,8 ;-9 ;14,97 ;29,1 ;0 ;0 ;54 ;0 ;
1325 ;0:20,20 ;4508 ;83 ;80;95;0,500 ;26,4 ;23,1 ;25,6 ;22,5 ;0 ;4,56 ;11,7 ;-12 ;14,59 ;28,9 ;0 ;0 ;55 ;0 ;
1325 ;0:20,30 ;4617 ;86 ;80;95;0,500 ;27,6 ;23,6 ;26,7 ;22,9 ;0 ;4,62 ;11,8 ;-13 ;15,08 ;28,7 ;0 ;0 ;58 ;0 ;
1325 ;0:20,40 ;4752 ;93 ;80;95;0,500 ;28,7 ;24,1 ;27,9 ;23,3 ;0 ;4,51 ;11,6 ;-14 ;11,60 ;28,4 ;0 ;0 ;46 ;0 ;
1325 ;0:20,50 ;4895 ;93 ;80;95;0,500 ;29,9 ;24,9 ;28,8 ;23,8 ;0 ;4,58 ;11,7 ;-16 ;12,08 ;28,1 ;0 ;0 ;49 ;0 ;
1325 ;0:20,60 ;4986 ;95 ;80;95;0,500 ;30,7 ;25,4 ;29,8 ;24,6 ;0 ;4,56 ;11,8 ;-15 ;12,59 ;28,0 ;0 ;0 ;53 ;0 ;
1325 ;0:20,70 ;5111 ;86 ;80;95;0,500 ;31,6 ;25,8 ;30,5 ;24,5 ;0 ;4,50 ;11,8 ;-17 ;12,87 ;28,3 ;0 ;0 ;55 ;0 ;
1325 ;0:20,80 ;5361 ;86 ;80;95;0,500 ;32,4 ;26,4 ;31,0 ;24,9 ;0 ;4,57 ;11,6 ;-18 ;12,97 ;29,2 ;0 ;0 ;57 ;0 ;
1325 ;0:20,90 ;5256 ;81 ;80;95;0,500 ;32,9 ;26,9 ;32,3 ;26,1 ;0 ;4,53 ;11,8 ;-16 ;13,57 ;28,8 ;0 ;0 ;59 ;0 ;
1325 ;0:21,00 ;5678 ;92 ;80;94;0,500 ;33,6 ;27,6 ;32,6 ;31,6 ;0 ;4,49 ;11,8 ;-5 ;13,04 ;30,4 ;0 ;0 ;62 ;0 ;
1325 ;0:21,10 ;5842 ;82 ;80;94;0,500 ;33,6 ;27,6 ;32,7 ;37,0 ;0 ;4,63 ;11,6 ;0 ;13,27 ;31,0 ;0 ;0 ;65 ;0 ;
1325 ;0:21,20 ;6315 ;82 ;80;94;0,500 ;32,9 ;26,7 ;33,8 ;34,9 ;0 ;4,56 ;11,7 ;3 ;5,33 ;33,3 ;0 ;0 ;28 ;0 ;
1325 ;0:21,30 ;6079 ;83 ;80;94;0,500 ;31,8 ;25,8 ;31,4 ;34,4 ;0 ;4,54 ;11,8 ;0 ;5,35 ;32,0 ;0 ;0 ;27 ;0 ;
1325 ;0:21,40 ;5774 ;82 ;80;95;0,501 ;31,4 ;25,3 ;30,8 ;32,7 ;0 ;4,62 ;11,7 ;0 ;5,58 ;30,8 ;0 ;0 ;27 ;0 ;
1325 ;0:21,50 ;5755 ;89 ;80;94;0,500 ;30,8 ;25,0 ;30,3 ;34,9 ;0 ;4,53 ;11,8 ;1 ;5,46 ;30,7 ;0 ;0 ;26 ;0 ;
1325 ;0:21,60 ;5118 ;90 ;80;95;0,501 ;30,9 ;24,8 ;30,1 ;30,9 ;0 ;4,60 ;11,6 ;-1 ;5,96 ;28,3 ;0 ;0 ;25 ;0 ;
1325 ;0:21,70 ;5575 ;88 ;80;95;0,501 ;30,9 ;25,0 ;30,2 ;24,4 ;0 ;4,65 ;11,8 ;-16 ;5,70 ;30,0 ;0 ;0 ;26 ;0 ;
1325 ;0:21,80 ;5230 ;89 ;80;95;0,500 ;31,2 ;25,4 ;30,7 ;24,6 ;0 ;4,60 ;11,6 ;-16 ;10,01 ;28,7 ;0 ;0 ;44 ;0 ;
1325 ;0:21,90 ;5253 ;86 ;80;95;0,500 ;31,7 ;26,2 ;30,8 ;25,3 ;0 ;4,61 ;11,9 ;-16 ;10,33 ;28,8 ;0 ;0 ;45 ;0 ;
1325 ;0:22,00 ;5280 ;92 ;80;95;0,500 ;31,9 ;26,8 ;31,2 ;26,1 ;0 ;4,60 ;11,8 ;-14 ;10,76 ;28,9 ;0 ;0 ;47 ;0 ;
1325 ;0:22,10 ;5479 ;92 ;80;94;0,500 ;31,8 ;27,3 ;31,1 ;26,8 ;0 ;4,65 ;11,7 ;-12 ;10,57 ;29,7 ;0 ;0 ;48 ;0 ;
1325 ;0:22,20 ;5521 ;87 ;80;94;0,500 ;32,8 ;28,4 ;31,8 ;27,2 ;0 ;4,57 ;11,8 ;-13 ;11,02 ;29,8 ;0 ;0 ;51 ;0 ;
1325 ;0:22,30 ;5644 ;82 ;80;94;0,500 ;33,7 ;29,2 ;32,5 ;27,6 ;0 ;4,62 ;11,7 ;-14 ;11,35 ;30,2 ;0 ;0 ;53 ;0 ;
1325 ;0:22,40 ;5790 ;88 ;80;94;0,500 ;35,1 ;30,1 ;33,7 ;26,5 ;0 ;4,64 ;11,6 ;-19 ;11,58 ;30,9 ;0 ;0 ;56 ;0 ;
1325 ;0:22,50 ;5863 ;96 ;80;94;0,500 ;36,5 ;31,2 ;35,7 ;26,4 ;0 ;4,55 ;11,7 ;-21 ;11,97 ;31,1 ;0 ;0 ;59 ;0 ;
1325 ;0:22,60 ;5866 ;90 ;80;94;0,500 ;37,4 ;32,1 ;36,3 ;31,2 ;0 ;4,59 ;11,6 ;-13 ;12,42 ;31,1 ;0 ;0 ;61 ;0 ;
1325 ;0:22,70 ;6054 ;97 ;79;94;0,500 ;37,1 ;33,1 ;36,9 ;32,5 ;0 ;4,58 ;11,6 ;-9 ;12,72 ;31,9 ;0 ;0 ;65 ;0 ;
1325 ;0:22,80 ;7107 ;96 ;79;94;0,500 ;36,7 ;32,7 ;36,7 ;34,0 ;0 ;4,55 ;11,7 ;-5 ;13,14 ;37,6 ;0 ;0 ;78 ;0 ;
1325 ;0:22,90 ;6691 ;89 ;79;94;0,500 ;35,3 ;32,5 ;35,5 ;34,5 ;0 ;4,56 ;11,7 ;-1 ;5,27 ;34,7 ;0 ;0 ;29 ;0 ;
1325 ;0:23,00 ;6542 ;97 ;79;94;0,500 ;34,5 ;31,9 ;34,3 ;34,2 ;0 ;4,62 ;11,7 ;0 ;5,27 ;34,5 ;0 ;0 ;28 ;0 ;
1325 ;0:23,10 ;6375 ;91 ;79;94;0,500 ;34,1 ;31,2 ;34,1 ;32,1 ;0 ;4,60 ;11,7 ;-4 ;5,28 ;33,8 ;0 ;0 ;28 ;0 ;
1325 ;0:23,20 ;6275 ;96 ;79;94;0,500 ;34,1 ;31,1 ;33,7 ;31,0 ;0 ;4,58 ;11,8 ;-7 ;9,15 ;33,1 ;0 ;0 ;48 ;0 ;
1325 ;0:23,30 ;6405 ;93 ;79;94;0,500 ;34,5 ;31,4 ;33,9 ;30,9 ;0 ;4,63 ;11,6 ;-8 ;9,62 ;33,8 ;0 ;0 ;50 ;0 ;
1325 ;0:23,40 ;6161 ;95 ;79;94;0,500 ;35,3 ;32,2 ;34,2 ;31,6 ;0 ;4,54 ;11,6 ;-8 ;10,09 ;32,5 ;0 ;0 ;52 ;0 ;
1325 ;0:23,50 ;6325 ;95 ;79;94;0,500 ;35,9 ;33,2 ;35,3 ;32,4 ;0 ;4,60 ;11,8 ;-7 ;10,56 ;33,3 ;0 ;0 ;56 ;0 ;
1325 ;0:23,60 ;6508 ;97 ;79;95;0,500 ;36,6 ;34,3 ;35,4 ;34,0 ;0 ;4,58 ;11,6 ;-6 ;11,08 ;34,3 ;0 ;0 ;60 ;0 ;
1325 ;0:23,70 ;6696 ;87 ;79;94;0,500 ;37,3 ;35,7 ;35,3 ;35,0 ;0 ;4,57 ;11,6 ;-6 ;11,45 ;35,3 ;0 ;0 ;64 ;0 ;
1325 ;0:23,80 ;6351 ;95 ;79;94;0,500 ;38,0 ;37,5 ;36,7 ;35,0 ;0 ;4,60 ;11,6 ;-6 ;12,00 ;33,5 ;0 ;0 ;64 ;0 ;
1325 ;0:23,90 ;6216 ;100 ;79;94;0,500 ;38,3 ;40,3 ;38,0 ;29,3 ;0 ;4,52 ;11,8 ;-22 ;12,51 ;32,7 ;0 ;0 ;65 ;0 ;
1325 ;0:24,00 ;6107 ;89 ;79;94;0,500 ;39,8 ;42,5 ;33,6 ;32,1 ;0 ;4,55 ;11,8 ;-23 ;12,96 ;32,2 ;0 ;0 ;66 ;0 ;
1325 ;0:24,10 ;5998 ;89 ;79;94;0,500 ;42,0 ;43,8 ;32,8 ;32,1 ;0 ;4,57 ;11,8 ;-26 ;13,13 ;31,6 ;0 ;0 ;66 ;0 ;
1325 ;0:24,20 ;6065 ;94 ;79;94;0,500 ;43,8 ;44,7 ;33,6 ;31,7 ;0 ;4,52 ;11,8 ;-28 ;13,14 ;32,0 ;0 ;0 ;67 ;0 ;
1325 ;0:24,30 ;6345 ;94 ;79;95;0,500 ;45,4 ;45,0 ;34,2 ;33,8 ;0 ;4,58 ;11,6 ;-25 ;13,37 ;33,4 ;0 ;0 ;71 ;0 ;
1325 ;0:24,40 ;6808 ;94 ;79;94;0,500 ;47,4 ;44,6 ;37,7 ;61,1 ;0 ;4,56 ;11,6 ;-8 ;12,88 ;35,9 ;0 ;0 ;74 ;0 ;
1325 ;0:24,50 ;7335 ;94 ;79;93;0,500 ;49,8 ;43,7 ;41,6 ;36,4 ;0 ;4,52 ;11,7 ;-24 ;13,08 ;39,6 ;0 ;0 ;81 ;0 ;
1325 ;0:24,60 ;7911 ;92 ;79;91;0,500 ;51,7 ;44,0 ;44,5 ;64,4 ;0 ;4,57 ;11,6 ;-4 ;14,37 ;44,2 ;0 ;0 ;96 ;0 ;
1325 ;0:24,70 ;8484 ;67 ;79;78;0,500 ;53,3 ;46,0 ;51,4 ;64,4 ;0 ;4,52 ;11,6 ;2 ;11,85 ;42,7 ;0 ;0 ;85 ;0 ;
1325 ;0:24,80 ;9445 ;64 ;79;76;0,500 ;54,4 ;45,9 ;53,1 ;49,4 ;0 ;4,52 ;11,6 ;-7 ;10,95 ;41,5 ;0 ;0 ;88 ;0 ;
1325 ;0:24,90 ;10569 ;66 ;79;72;0,500 ;54,4 ;44,9 ;57,8 ;28,1 ;0 ;4,54 ;11,6 ;-34 ;11,31 ;43,8 ;0 ;0 ;100 ;0 ;
1325 ;0:25,00 ;11595 ;64 ;79;65;0,500 ;55,9 ;50,6 ;61,3 ;12,4 ;0 ;4,56 ;11,7 ;-55 ;4,31 ;44,0 ;0 ;0 ;42 ;0 ;
1325 ;0:25,10 ;11425 ;65 ;79;65;0,500 ;55,8 ;50,4 ;61,8 ;61,1 ;0 ;4,62 ;11,6 ;9 ;4,30 ;44,2 ;0 ;0 ;41 ;0 ;
1325 ;0:25,20 ;11315 ;65 ;79;71;0,500 ;54,7 ;49,1 ;59,3 ;60,6 ;0 ;4,60 ;11,7 ;8 ;4,62 ;44,4 ;0 ;0 ;44 ;0 ;
1325 ;0:25,30 ;10907 ;93 ;79;83;0,500 ;51,9 ;48,1 ;58,2 ;57,7 ;0 ;4,55 ;11,7 ;11 ;5,40 ;43,9 ;0 ;0 ;50 ;0 ;
1325 ;0:25,40 ;10527 ;100 ;79;83;0,500 ;48,3 ;47,0 ;57,2 ;56,7 ;0 ;4,59 ;11,7 ;17 ;5,40 ;42,5 ;0 ;0 ;47 ;0 ;
1325 ;0:25,50 ;10064 ;100 ;79;84;0,500 ;44,2 ;45,7 ;56,8 ;55,5 ;0 ;4,61 ;11,7 ;22 ;5,59 ;39,9 ;0 ;0 ;47 ;0 ;
1325 ;0:25,60 ;9305 ;100 ;78;85;0,500 ;41,1 ;43,8 ;46,9 ;50,0 ;0 ;4,67 ;11,7 ;8 ;5,71 ;41,8 ;0 ;0 ;44 ;0 ;
1325 ;0:25,70 ;8385 ;100 ;78;88;0,500 ;38,0 ;41,3 ;40,6 ;44,2 ;0 ;4,62 ;11,7 ;0 ;5,92 ;43,7 ;0 ;0 ;42 ;0 ;
1325 ;0:25,80 ;7706 ;98 ;78;92;0,500 ;35,2 ;38,6 ;37,5 ;40,0 ;0 ;4,61 ;11,7 ;-1 ;5,59 ;42,5 ;0 ;0 ;36 ;0 ;
1325 ;0:25,90 ;7059 ;100 ;78;94;0,500 ;33,5 ;36,3 ;36,5 ;37,2 ;0 ;4,58 ;11,7 ;0 ;5,28 ;37,3 ;0 ;0 ;31 ;0 ;
1325 ;0:26,00 ;6567 ;88 ;78;94;0,500 ;31,4 ;34,7 ;35,4 ;35,1 ;0 ;4,61 ;11,8 ;1 ;5,27 ;34,6 ;0 ;0 ;29 ;0 ;
1325 ;0:26,10 ;6401 ;72 ;78;93;0,500 ;29,4 ;33,3 ;34,9 ;34,3 ;0 ;4,53 ;11,8 ;3 ;5,22 ;33,8 ;0 ;0 ;28 ;0 ;
