SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;TAR LB;VOLTS;SHIF A;
1337 ;1:40,10 ;6521 ;12 ;99;37;0,962 ;1,000 ;11,5 ;0 ;
1337 ;1:40,20 ;6544 ;12 ;99;37;0,964 ;1,000 ;11,4 ;0 ;
1337 ;1:40,30 ;6539 ;13 ;99;38;0,963 ;1,000 ;11,4 ;0 ;
1337 ;1:40,40 ;6555 ;12 ;99;37;0,962 ;1,000 ;11,5 ;0 ;
1337 ;1:40,50 ;6567 ;12 ;99;37;0,954 ;1,000 ;11,5 ;0 ;
1337 ;1:40,60 ;6576 ;12 ;100;37;0,952 ;1,000 ;11,5 ;0 ;
1337 ;1:40,70 ;6581 ;12 ;100;38;0,952 ;1,000 ;11,5 ;0 ;
1337 ;1:40,80 ;6565 ;12 ;100;38;0,943 ;1,000 ;11,4 ;0 ;
1337 ;1:40,90 ;6514 ;13 ;100;38;0,945 ;1,000 ;11,4 ;0 ;
1337 ;1:41,00 ;6528 ;12 ;100;38;0,947 ;1,000 ;11,5 ;0 ;
1337 ;1:41,10 ;6492 ;13 ;100;38;0,942 ;1,000 ;11,5 ;0 ;
1337 ;1:41,20 ;6514 ;12 ;100;38;0,948 ;1,000 ;11,4 ;0 ;
1337 ;1:41,30 ;6512 ;12 ;100;38;0,955 ;1,000 ;11,4 ;0 ;
1337 ;1:41,40 ;6505 ;12 ;100;38;0,949 ;1,000 ;11,5 ;0 ;
1337 ;1:41,50 ;6449 ;12 ;100;38;0,953 ;1,000 ;11,5 ;0 ;
1337 ;1:41,60 ;6449 ;13 ;100;38;0,948 ;1,000 ;11,5 ;0 ;
1337 ;1:41,70 ;6469 ;13 ;100;38;0,952 ;1,000 ;11,4 ;0 ;
1337 ;1:41,80 ;6481 ;13 ;100;38;0,951 ;1,000 ;11,4 ;0 ;
1337 ;1:41,90 ;6499 ;13 ;100;38;0,941 ;1,000 ;11,5 ;0 ;
1337 ;1:42,00 ;6461 ;14 ;100;38;0,932 ;1,000 ;11,4 ;0 ;
1337 ;1:42,10 ;6476 ;13 ;100;37;0,926 ;1,000 ;11,5 ;0 ;
1337 ;1:42,20 ;6510 ;14 ;100;37;0,922 ;1,000 ;11,5 ;0 ;
1337 ;1:42,30 ;6537 ;13 ;100;37;0,912 ;1,000 ;11,5 ;0 ;
1337 ;1:42,40 ;6558 ;14 ;100;37;0,896 ;1,000 ;11,5 ;0 ;
1337 ;1:42,50 ;6627 ;13 ;100;36;0,878 ;1,000 ;11,5 ;0 ;
1337 ;1:42,60 ;6677 ;13 ;100;36;0,862 ;1,000 ;11,6 ;0 ;
1337 ;1:42,70 ;6732 ;13 ;100;36;0,850 ;1,000 ;11,4 ;0 ;
1337 ;1:42,80 ;6749 ;13 ;100;35;0,852 ;1,000 ;11,5 ;0 ;
1337 ;1:42,90 ;6798 ;12 ;100;36;0,842 ;1,000 ;11,4 ;0 ;
1337 ;1:43,00 ;6805 ;13 ;100;36;0,837 ;1,000 ;11,5 ;0 ;
1337 ;1:43,10 ;6793 ;12 ;100;36;0,836 ;1,000 ;11,5 ;0 ;
1337 ;1:43,20 ;6783 ;12 ;100;37;0,843 ;1,000 ;11,5 ;0 ;
1337 ;1:43,30 ;6766 ;14 ;100;37;0,889 ;1,000 ;11,5 ;0 ;
1337 ;1:43,40 ;6768 ;13 ;100;38;0,924 ;1,000 ;11,4 ;0 ;
1337 ;1:43,50 ;6742 ;13 ;100;39;0,929 ;1,000 ;11,5 ;0 ;
1337 ;1:43,60 ;6585 ;14 ;100;42;0,962 ;1,000 ;11,4 ;0 ;
1337 ;1:43,70 ;6279 ;14 ;100;46;1,004 ;1,000 ;11,5 ;0 ;
1337 ;1:43,80 ;5872 ;13 ;100;52;1,031 ;1,000 ;11,5 ;0 ;
1337 ;1:43,90 ;5585 ;13 ;100;56;1,052 ;1,000 ;11,4 ;0 ;
1337 ;1:44,00 ;5374 ;14 ;100;57;1,078 ;1,000 ;11,6 ;0 ;
1337 ;1:44,10 ;5320 ;14 ;100;58;1,108 ;1,000 ;11,4 ;0 ;
1337 ;1:44,20 ;5217 ;14 ;100;59;1,133 ;1,000 ;11,5 ;0 ;
1337 ;1:44,30 ;5138 ;14 ;99;59;1,139 ;1,000 ;11,5 ;0 ;
1337 ;1:44,40 ;5074 ;14 ;99;60;1,134 ;1,000 ;11,5 ;0 ;
1337 ;1:44,50 ;5037 ;14 ;99;60;1,138 ;1,000 ;11,4 ;0 ;
1337 ;1:44,60 ;5020 ;14 ;99;61;1,154 ;1,000 ;11,6 ;0 ;
1337 ;1:44,70 ;4989 ;14 ;99;61;1,161 ;1,000 ;11,4 ;0 ;
1337 ;1:44,80 ;4952 ;14 ;99;60;1,149 ;1,000 ;11,6 ;0 ;
1337 ;1:44,90 ;4901 ;14 ;99;60;1,142 ;1,000 ;11,4 ;0 ;
1337 ;1:45,00 ;4922 ;14 ;99;60;1,139 ;1,000 ;11,5 ;0 ;
1337 ;1:45,10 ;4948 ;13 ;99;60;1,155 ;1,000 ;11,4 ;0 ;
1337 ;1:45,20 ;4887 ;14 ;99;60;1,152 ;1,000 ;11,5 ;0 ;
1337 ;1:45,30 ;4917 ;14 ;99;60;1,153 ;1,000 ;11,5 ;0 ;
1337 ;1:45,40 ;4848 ;14 ;99;59;1,170 ;1,000 ;11,4 ;0 ;
1337 ;1:45,50 ;4860 ;13 ;99;59;1,165 ;1,000 ;11,4 ;0 ;
1337 ;1:45,60 ;4808 ;13 ;99;59;1,204 ;1,000 ;11,5 ;0 ;
1337 ;1:45,70 ;4772 ;14 ;99;59;1,226 ;1,000 ;11,6 ;0 ;
1337 ;1:45,80 ;4693 ;13 ;99;59;1,207 ;1,000 ;11,4 ;0 ;
1337 ;1:45,90 ;4716 ;14 ;99;58;1,174 ;1,000 ;11,5 ;0 ;
1337 ;1:46,00 ;4727 ;13 ;99;59;1,183 ;1,000 ;11,6 ;0 ;
1337 ;1:46,10 ;4694 ;13 ;99;59;1,157 ;1,000 ;11,6 ;0 ;
1337 ;1:46,20 ;4712 ;13 ;99;59;1,132 ;1,000 ;11,4 ;0 ;
1337 ;1:46,30 ;4693 ;13 ;99;58;1,148 ;1,000 ;11,6 ;0 ;
1337 ;1:46,40 ;4695 ;13 ;99;59;1,177 ;1,000 ;11,5 ;0 ;
1337 ;1:46,50 ;4681 ;13 ;99;58;1,173 ;1,000 ;11,4 ;0 ;
1337 ;1:46,60 ;4663 ;13 ;100;58;1,115 ;1,000 ;11,6 ;0 ;
1337 ;1:46,70 ;4665 ;13 ;99;58;1,123 ;1,000 ;11,4 ;0 ;
1337 ;1:46,80 ;4709 ;12 ;99;57;1,163 ;1,000 ;11,6 ;0 ;
1337 ;1:46,90 ;4657 ;13 ;100;58;1,138 ;1,000 ;11,5 ;0 ;
1337 ;1:47,00 ;4614 ;13 ;100;57;1,109 ;1,000 ;11,5 ;0 ;
1337 ;1:47,10 ;4638 ;12 ;100;57;1,119 ;1,000 ;11,4 ;0 ;
1337 ;1:47,20 ;4644 ;12 ;100;56;1,121 ;1,000 ;11,5 ;0 ;
1337 ;1:47,30 ;4652 ;12 ;100;57;1,114 ;1,000 ;11,5 ;0 ;
1337 ;1:47,40 ;4633 ;12 ;100;56;1,093 ;1,000 ;11,5 ;0 ;
1337 ;1:47,50 ;4667 ;12 ;100;56;1,095 ;1,000 ;11,4 ;0 ;
1337 ;1:47,60 ;4611 ;11 ;100;56;1,093 ;1,000 ;11,6 ;0 ;
1337 ;1:47,70 ;4602 ;12 ;100;55;1,047 ;1,000 ;11,4 ;0 ;
1337 ;1:47,80 ;4587 ;11 ;100;54;1,019 ;1,000 ;11,4 ;0 ;
1337 ;1:47,90 ;4585 ;11 ;100;54;1,002 ;1,000 ;11,6 ;0 ;
1337 ;1:48,00 ;4544 ;11 ;100;53;0,994 ;1,000 ;11,6 ;0 ;
1337 ;1:48,10 ;4506 ;11 ;100;52;0,992 ;1,000 ;11,4 ;0 ;
1337 ;1:48,20 ;4444 ;11 ;100;52;0,974 ;1,000 ;11,5 ;0 ;
1337 ;1:48,30 ;4444 ;10 ;100;51;0,938 ;1,000 ;11,5 ;0 ;
1337 ;1:48,40 ;4443 ;11 ;100;51;0,933 ;1,000 ;11,6 ;0 ;
1337 ;1:48,50 ;4473 ;10 ;100;50;0,927 ;1,000 ;11,6 ;0 ;
1337 ;1:48,60 ;4596 ;10 ;100;48;0,928 ;1,000 ;11,5 ;0 ;
1337 ;1:48,70 ;4866 ;9 ;100;46;0,927 ;1,000 ;11,4 ;0 ;
1337 ;1:48,80 ;5256 ;10 ;100;41;0,918 ;1,000 ;11,4 ;0 ;
1337 ;1:48,90 ;5652 ;9 ;100;35;0,901 ;1,000 ;11,4 ;0 ;
1337 ;1:49,00 ;6064 ;9 ;100;31;0,883 ;1,000 ;11,5 ;0 ;
1337 ;1:49,10 ;6487 ;9 ;100;28;0,914 ;1,000 ;11,5 ;0 ;
1337 ;1:49,20 ;6929 ;9 ;100;26;0,989 ;1,000 ;11,5 ;0 ;
1337 ;1:49,30 ;7419 ;9 ;100;24;0,956 ;1,000 ;11,5 ;0 ;
1337 ;1:49,40 ;8019 ;9 ;100;24;0,850 ;1,000 ;11,4 ;0 ;
1337 ;1:49,50 ;8984 ;9 ;100;23;0,810 ;1,000 ;11,4 ;0 ;
1337 ;1:49,60 ;9910 ;9 ;100;24;0,851 ;1,000 ;11,4 ;0 ;
1337 ;1:49,70 ;10932 ;9 ;100;23;0,907 ;1,000 ;11,3 ;0 ;
1337 ;1:49,80 ;11965 ;8 ;100;25;0,829 ;1,000 ;11,4 ;0 ;
1337 ;1:49,90 ;13038 ;10 ;100;38;0,949 ;1,000 ;11,3 ;0 ;
1337 ;1:50,00 ;13716 ;69 ;100;80;1,021 ;1,000 ;11,3 ;0 ;
1337 ;1:50,10 ;11120 ;91 ;100;84;1,150 ;1,000 ;11,3 ;0 ;
1337 ;1:50,20 ;7763 ;89 ;100;93;1,420 ;1,000 ;11,4 ;0 ;
1337 ;1:50,30 ;5114 ;96 ;100;96;1,316 ;1,000 ;11,5 ;0 ;
1337 ;1:50,40 ;3701 ;96 ;100;97;1,214 ;1,000 ;11,5 ;0 ;
1337 ;1:50,50 ;3997 ;77 ;100;88;1,204 ;1,000 ;11,3 ;0 ;
1337 ;1:50,60 ;4025 ;17 ;100;52;1,201 ;1,000 ;11,6 ;0 ;
1337 ;1:50,70 ;4015 ;11 ;100;50;1,208 ;1,000 ;11,4 ;0 ;
1337 ;1:50,80 ;4069 ;11 ;100;51;1,209 ;1,000 ;11,5 ;0 ;
1337 ;1:50,90 ;3977 ;11 ;100;50;1,217 ;1,000 ;11,5 ;0 ;
1337 ;1:51,00 ;4032 ;10 ;100;50;1,223 ;1,000 ;11,4 ;0 ;
1337 ;1:51,10 ;4082 ;10 ;100;50;1,233 ;1,000 ;11,5 ;0 ;
1337 ;1:51,20 ;4005 ;10 ;100;51;1,212 ;1,000 ;11,4 ;0 ;
1337 ;1:51,30 ;4058 ;10 ;100;50;1,228 ;1,000 ;11,6 ;0 ;
1337 ;1:51,40 ;4039 ;10 ;100;51;1,221 ;1,000 ;11,4 ;0 ;
1337 ;1:51,50 ;4076 ;11 ;100;50;1,169 ;1,000 ;11,5 ;0 ;
1337 ;1:51,60 ;4076 ;11 ;100;51;1,123 ;1,000 ;11,5 ;0 ;
1337 ;1:51,70 ;4146 ;11 ;100;51;1,089 ;1,000 ;11,4 ;0 ;
1337 ;1:51,80 ;4224 ;10 ;100;50;1,102 ;1,000 ;11,4 ;0 ;
1337 ;1:51,90 ;4224 ;11 ;100;50;1,146 ;1,000 ;11,4 ;0 ;
1337 ;1:52,00 ;4260 ;10 ;100;51;1,186 ;1,000 ;11,5 ;0 ;
1337 ;1:52,10 ;4294 ;12 ;100;51;1,244 ;1,000 ;11,6 ;0 ;
1337 ;1:52,20 ;4296 ;12 ;100;51;1,253 ;1,000 ;11,3 ;0 ;
1337 ;1:52,30 ;4287 ;11 ;100;53;1,235 ;1,000 ;11,5 ;0 ;
1337 ;1:52,40 ;4208 ;12 ;100;54;1,228 ;1,000 ;11,5 ;0 ;
1337 ;1:52,50 ;4200 ;12 ;100;54;1,233 ;1,000 ;11,6 ;0 ;
1337 ;1:52,60 ;4176 ;13 ;100;54;1,244 ;1,000 ;11,6 ;0 ;
1337 ;1:52,70 ;4184 ;13 ;100;54;1,279 ;1,000 ;11,6 ;0 ;
1337 ;1:52,80 ;4151 ;13 ;100;54;1,269 ;1,000 ;11,6 ;0 ;
1337 ;1:52,90 ;4163 ;13 ;100;54;1,276 ;1,000 ;11,5 ;0 ;
1337 ;1:53,00 ;4146 ;12 ;100;54;1,298 ;1,000 ;11,5 ;0 ;
1337 ;1:53,10 ;4106 ;12 ;100;53;1,289 ;1,000 ;11,4 ;0 ;
1337 ;1:53,20 ;4133 ;13 ;100;53;1,280 ;1,000 ;11,5 ;0 ;
1337 ;1:53,30 ;4115 ;12 ;100;53;1,257 ;1,000 ;11,5 ;0 ;
1337 ;1:53,40 ;4131 ;12 ;100;53;1,255 ;1,000 ;11,5 ;0 ;
1337 ;1:53,50 ;4066 ;12 ;100;52;1,228 ;1,000 ;11,6 ;0 ;
1337 ;1:53,60 ;4087 ;12 ;100;52;1,197 ;1,000 ;11,5 ;0 ;
1337 ;1:53,70 ;4109 ;11 ;100;52;1,163 ;1,000 ;11,4 ;0 ;
1337 ;1:53,80 ;4008 ;12 ;100;51;1,113 ;1,000 ;11,5 ;0 ;
1337 ;1:53,90 ;4045 ;11 ;100;51;1,025 ;1,000 ;11,3 ;0 ;
1337 ;1:54,00 ;4076 ;11 ;100;50;0,946 ;1,000 ;11,5 ;0 ;
1337 ;1:54,10 ;4159 ;9 ;100;49;0,933 ;1,000 ;11,4 ;0 ;
1337 ;1:54,20 ;4209 ;10 ;100;48;0,944 ;1,000 ;11,4 ;0 ;
1337 ;1:54,30 ;4316 ;10 ;100;46;0,947 ;1,000 ;11,4 ;0 ;
1337 ;1:54,40 ;4515 ;9 ;100;45;0,944 ;1,000 ;11,3 ;0 ;
1337 ;1:54,50 ;4882 ;8 ;100;41;0,921 ;1,000 ;11,6 ;0 ;
1337 ;1:54,60 ;5397 ;8 ;100;35;0,895 ;1,000 ;11,5 ;0 ;
1337 ;1:54,70 ;5853 ;8 ;100;30;0,869 ;1,000 ;11,4 ;0 ;
1337 ;1:54,80 ;6375 ;8 ;100;27;0,895 ;1,000 ;11,5 ;0 ;
1337 ;1:54,90 ;6863 ;8 ;100;24;0,970 ;1,000 ;11,5 ;0 ;
1337 ;1:55,00 ;7449 ;8 ;100;23;0,925 ;1,000 ;11,5 ;0 ;
1337 ;1:55,10 ;8216 ;8 ;100;22;0,855 ;1,000 ;11,4 ;0 ;
1337 ;1:55,20 ;9132 ;8 ;100;22;0,859 ;1,000 ;11,4 ;0 ;
1337 ;1:55,30 ;10113 ;8 ;100;22;0,918 ;1,000 ;11,4 ;0 ;
1337 ;1:55,40 ;11114 ;7 ;100;22;0,997 ;1,000 ;11,4 ;0 ;
1337 ;1:55,50 ;12143 ;8 ;99;24;1,014 ;1,000 ;11,4 ;0 ;
1337 ;1:55,60 ;13364 ;9 ;99;38;0,927 ;1,000 ;11,3 ;0 ;
1337 ;1:55,70 ;14150 ;74 ;99;81;1,104 ;1,000 ;11,4 ;0 ;
1337 ;1:55,80 ;12617 ;93 ;99;82;1,115 ;1,000 ;11,3 ;0 ;
1337 ;1:55,90 ;10206 ;94 ;99;85;1,350 ;1,000 ;11,4 ;0 ;
1337 ;1:56,00 ;7080 ;88 ;99;94;1,404 ;1,000 ;11,5 ;0 ;
1337 ;1:56,10 ;5013 ;99 ;99;95;1,260 ;1,000 ;11,5 ;0 ;
1337 ;1:56,20 ;4889 ;63 ;99;87;1,258 ;1,000 ;11,3 ;0 ;
1337 ;1:56,30 ;4881 ;19 ;99;64;1,252 ;1,000 ;11,5 ;0 ;
1337 ;1:56,40 ;4868 ;15 ;99;62;1,243 ;1,000 ;11,6 ;0 ;
1337 ;1:56,50 ;4794 ;15 ;99;61;1,229 ;1,000 ;11,6 ;0 ;
1337 ;1:56,60 ;4754 ;14 ;99;61;1,230 ;1,000 ;11,5 ;0 ;
1337 ;1:56,70 ;4745 ;15 ;99;61;1,160 ;1,000 ;11,5 ;0 ;
1337 ;1:56,80 ;4673 ;14 ;99;60;1,081 ;1,000 ;11,5 ;0 ;
1337 ;1:56,90 ;4745 ;15 ;99;59;1,039 ;1,000 ;11,6 ;0 ;
1337 ;1:57,00 ;4698 ;14 ;99;58;0,984 ;1,000 ;11,6 ;0 ;
1337 ;1:57,10 ;4633 ;14 ;99;56;0,937 ;1,000 ;11,4 ;0 ;
1337 ;1:57,20 ;4511 ;13 ;99;53;0,924 ;1,000 ;11,5 ;0 ;
1337 ;1:57,30 ;4461 ;12 ;99;51;0,933 ;1,000 ;11,6 ;0 ;
1337 ;1:57,40 ;4591 ;11 ;99;48;0,936 ;1,000 ;11,5 ;0 ;
1337 ;1:57,50 ;4904 ;10 ;99;44;0,925 ;1,000 ;11,4 ;0 ;
1337 ;1:57,60 ;5340 ;8 ;99;37;0,905 ;1,000 ;11,4 ;0 ;
1337 ;1:57,70 ;5857 ;8 ;99;30;0,915 ;1,000 ;11,5 ;0 ;
1337 ;1:57,80 ;6315 ;8 ;99;27;0,992 ;1,000 ;11,4 ;0 ;
1337 ;1:57,90 ;6833 ;8 ;99;24;1,004 ;1,000 ;11,5 ;0 ;
1337 ;1:58,00 ;7384 ;8 ;99;23;0,912 ;1,000 ;11,5 ;0 ;
1337 ;1:58,10 ;8198 ;7 ;99;22;0,866 ;1,000 ;11,4 ;0 ;
1337 ;1:58,20 ;9124 ;7 ;99;21;0,902 ;1,000 ;11,4 ;0 ;
1337 ;1:58,30 ;10102 ;6 ;99;21;0,972 ;1,000 ;11,4 ;0 ;
1337 ;1:58,40 ;11120 ;6 ;99;21;1,096 ;1,000 ;11,4 ;0 ;
1337 ;1:58,50 ;12120 ;6 ;99;24;1,178 ;1,000 ;11,4 ;0 ;
1337 ;1:58,60 ;13335 ;8 ;99;39;0,963 ;1,000 ;11,3 ;0 ;
1337 ;1:58,70 ;14097 ;67 ;99;81;1,032 ;1,000 ;11,5 ;0 ;
1337 ;1:58,80 ;14129 ;92 ;99;82;1,315 ;1,000 ;11,5 ;0 ;
1337 ;1:58,90 ;11867 ;86 ;99;82;1,476 ;1,000 ;11,3 ;0 ;
1337 ;1:59,00 ;9868 ;88 ;99;86;1,403 ;1,000 ;11,3 ;0 ;
1337 ;1:59,10 ;8134 ;85 ;99;89;0,931 ;1,000 ;11,4 ;0 ;
1337 ;1:59,20 ;8426 ;56 ;99;53;0,884 ;1,000 ;11,5 ;0 ;
1337 ;1:59,30 ;8600 ;18 ;99;25;0,867 ;1,000 ;11,4 ;0 ;
1337 ;1:59,40 ;9541 ;7 ;99;21;0,932 ;1,000 ;11,3 ;0 ;
1337 ;1:59,50 ;10457 ;5 ;99;21;0,997 ;1,000 ;11,3 ;0 ;
1337 ;1:59,60 ;11517 ;2 ;99;21;1,055 ;1,000 ;11,3 ;0 ;
1337 ;1:59,70 ;12600 ;3 ;99;27;1,086 ;1,000 ;11,3 ;0 ;
1337 ;1:59,80 ;13746 ;22 ;99;54;0,974 ;1,000 ;11,3 ;0 ;
1337 ;1:59,90 ;14161 ;86 ;99;83;1,038 ;1,000 ;11,4 ;0 ;
1337 ;2:00,00 ;14066 ;86 ;99;82;1,283 ;1,000 ;11,5 ;0 ;
1337 ;2:00,10 ;12019 ;85 ;99;82;1,427 ;1,000 ;11,3 ;0 ;
1337 ;2:00,20 ;10195 ;84 ;99;84;1,191 ;1,000 ;11,4 ;0 ;
1337 ;2:00,30 ;8274 ;83 ;99;89;0,964 ;1,000 ;11,4 ;0 ;
1337 ;2:00,40 ;8476 ;52 ;99;50;0,896 ;1,000 ;11,3 ;0 ;
1337 ;2:00,50 ;8729 ;14 ;99;22;0,895 ;1,000 ;11,4 ;0 ;
1337 ;2:00,60 ;9745 ;6 ;99;22;0,950 ;1,000 ;11,4 ;0 ;
1337 ;2:00,70 ;10720 ;6 ;99;22;1,003 ;1,000 ;11,4 ;0 ;
1337 ;2:00,80 ;11689 ;6 ;99;22;1,232 ;1,000 ;11,4 ;0 ;
1337 ;2:00,90 ;12851 ;7 ;99;30;0,990 ;1,000 ;11,3 ;0 ;
1337 ;2:01,00 ;13827 ;32 ;99;64;0,948 ;1,000 ;11,6 ;0 ;
1337 ;2:01,10 ;14215 ;89 ;99;83;1,065 ;1,000 ;11,5 ;0 ;
1337 ;2:01,20 ;13858 ;90 ;99;82;1,320 ;1,000 ;11,3 ;0 ;
1337 ;2:01,30 ;11503 ;86 ;99;83;1,439 ;1,000 ;11,3 ;0 ;
1337 ;2:01,40 ;9541 ;91 ;99;86;1,164 ;1,000 ;11,3 ;0 ;
1337 ;2:01,50 ;8511 ;87 ;99;85;0,899 ;1,000 ;11,3 ;0 ;
1337 ;2:01,60 ;8949 ;37 ;99;35;0,901 ;1,000 ;11,4 ;0 ;
1337 ;2:01,70 ;9635 ;9 ;99;22;0,949 ;1,000 ;11,4 ;0 ;
1337 ;2:01,80 ;10617 ;7 ;99;21;0,992 ;1,000 ;11,3 ;0 ;
1337 ;2:01,90 ;11674 ;8 ;99;22;1,112 ;1,000 ;11,4 ;0 ;
1337 ;2:02,00 ;12763 ;9 ;99;30;1,094 ;1,000 ;11,4 ;0 ;
1337 ;2:02,10 ;13746 ;25 ;99;59;0,976 ;1,000 ;11,3 ;0 ;
1337 ;2:02,20 ;14150 ;88 ;99;83;0,971 ;1,000 ;11,4 ;0 ;
1337 ;2:02,30 ;14150 ;88 ;99;83;1,102 ;1,000 ;11,5 ;0 ;
1337 ;2:02,40 ;13636 ;88 ;99;82;1,315 ;1,000 ;11,3 ;0 ;
1337 ;2:02,50 ;11301 ;86 ;99;83;1,450 ;1,000 ;11,3 ;0 ;
1337 ;2:02,60 ;9474 ;82 ;99;85;1,155 ;1,000 ;11,3 ;0 ;
1337 ;2:02,70 ;7668 ;85 ;99;91;0,947 ;1,000 ;11,3 ;0 ;
1337 ;2:02,80 ;8005 ;47 ;99;50;0,880 ;1,000 ;11,5 ;0 ;
1337 ;2:02,90 ;8245 ;14 ;99;22;0,863 ;1,000 ;11,4 ;0 ;
1337 ;2:03,00 ;9195 ;4 ;99;20;0,906 ;1,000 ;11,4 ;0 ;
1337 ;2:03,10 ;10240 ;3 ;99;21;0,995 ;1,000 ;11,4 ;0 ;
1337 ;2:03,20 ;11160 ;3 ;99;21;1,097 ;1,000 ;11,4 ;0 ;
1337 ;2:03,30 ;12270 ;3 ;99;26;1,122 ;1,000 ;11,3 ;0 ;
1337 ;2:03,40 ;13373 ;16 ;100;48;0,945 ;1,000 ;11,3 ;0 ;
1337 ;2:03,50 ;14034 ;77 ;100;82;1,131 ;1,000 ;11,5 ;0 ;
1337 ;2:03,60 ;13148 ;88 ;100;82;1,377 ;1,000 ;11,3 ;0 ;
1337 ;2:03,70 ;10913 ;85 ;100;84;1,498 ;1,000 ;11,4 ;0 ;
1337 ;2:03,80 ;8716 ;89 ;100;87;1,188 ;1,000 ;11,4 ;0 ;
1337 ;2:03,90 ;7662 ;80 ;100;89;0,965 ;1,000 ;11,4 ;0 ;
1337 ;2:04,00 ;8148 ;39 ;100;42;0,894 ;1,000 ;11,3 ;0 ;
1337 ;2:04,10 ;8616 ;10 ;100;21;0,864 ;1,000 ;11,4 ;0 ;
1337 ;2:04,20 ;9576 ;6 ;100;22;0,909 ;1,000 ;11,4 ;0 ;
1337 ;2:04,30 ;10557 ;6 ;100;22;0,957 ;1,000 ;11,4 ;0 ;
1337 ;2:04,40 ;11538 ;6 ;100;22;1,065 ;1,000 ;11,4 ;0 ;
1337 ;2:04,50 ;12711 ;6 ;100;29;1,034 ;1,000 ;11,4 ;0 ;
1337 ;2:04,60 ;13786 ;23 ;100;59;0,963 ;1,000 ;11,3 ;0 ;
1337 ;2:04,70 ;14097 ;83 ;100;83;1,152 ;1,000 ;11,4 ;0 ;
1337 ;2:04,80 ;12660 ;89 ;100;82;1,194 ;1,000 ;11,3 ;0 ;
1337 ;2:04,90 ;10229 ;88 ;100;85;1,382 ;1,000 ;11,4 ;0 ;
1337 ;2:05,00 ;7402 ;87 ;99;93;1,287 ;1,000 ;11,5 ;0 ;
1337 ;2:05,10 ;5918 ;90 ;99;94;0,910 ;1,000 ;11,5 ;0 ;
1337 ;2:05,20 ;5975 ;76 ;99;87;0,920 ;1,000 ;11,4 ;0 ;
1337 ;2:05,30 ;6109 ;26 ;99;33;0,959 ;1,000 ;11,5 ;0 ;
1337 ;2:05,40 ;6625 ;8 ;99;24;0,981 ;1,000 ;11,5 ;0 ;
1337 ;2:05,50 ;7256 ;8 ;99;22;0,969 ;1,000 ;11,4 ;0 ;
1337 ;2:05,60 ;8033 ;9 ;99;22;0,914 ;1,000 ;11,4 ;0 ;
1337 ;2:05,70 ;8984 ;9 ;99;21;0,908 ;1,000 ;11,4 ;0 ;
1337 ;2:05,80 ;10000 ;9 ;99;23;0,955 ;1,000 ;11,4 ;0 ;
1337 ;2:05,90 ;10945 ;10 ;99;23;1,014 ;1,000 ;11,3 ;0 ;
1337 ;2:06,00 ;11988 ;11 ;99;24;1,076 ;1,000 ;11,4 ;0 ;
1337 ;2:06,10 ;13148 ;11 ;99;33;1,247 ;1,000 ;11,3 ;0 ;
1337 ;2:06,20 ;14044 ;33 ;99;63;0,986 ;1,000 ;11,4 ;0 ;
1337 ;2:06,30 ;14002 ;89 ;99;83;0,868 ;1,000 ;11,3 ;0 ;
1337 ;2:06,40 ;14129 ;85 ;99;83;1,100 ;1,000 ;11,5 ;0 ;
1337 ;2:06,50 ;12763 ;85 ;99;82;1,184 ;1,000 ;11,3 ;0 ;
1337 ;2:06,60 ;10162 ;88 ;99;85;1,395 ;1,000 ;11,4 ;0 ;
1337 ;2:06,70 ;7270 ;87 ;99;93;1,263 ;1,000 ;11,4 ;0 ;
1337 ;2:06,80 ;5922 ;86 ;98;94;1,094 ;1,000 ;11,5 ;0 ;
1337 ;2:06,90 ;6366 ;41 ;98;59;1,103 ;1,000 ;11,4 ;0 ;
1337 ;2:07,00 ;6461 ;16 ;98;41;1,108 ;1,000 ;11,4 ;0 ;
1337 ;2:07,10 ;6454 ;15 ;99;40;1,112 ;1,000 ;11,5 ;0 ;
1337 ;2:07,20 ;6461 ;15 ;98;40;1,123 ;1,000 ;11,4 ;0 ;
1337 ;2:07,30 ;6397 ;16 ;98;40;1,137 ;1,000 ;11,5 ;0 ;
1337 ;2:07,40 ;6416 ;16 ;98;40;1,144 ;1,000 ;11,4 ;0 ;
1337 ;2:07,50 ;6427 ;15 ;98;40;1,137 ;1,000 ;11,5 ;0 ;
1337 ;2:07,60 ;6394 ;17 ;98;40;1,135 ;1,000 ;11,5 ;0 ;
1337 ;2:07,70 ;6490 ;16 ;99;40;1,142 ;1,000 ;11,5 ;0 ;
1337 ;2:07,80 ;6476 ;16 ;99;40;1,146 ;1,000 ;11,4 ;0 ;
1337 ;2:07,90 ;6474 ;17 ;99;41;1,164 ;1,000 ;11,5 ;0 ;
1337 ;2:08,00 ;6421 ;17 ;99;41;1,177 ;1,000 ;11,4 ;0 ;
1337 ;2:08,10 ;6452 ;16 ;99;40;1,158 ;1,000 ;11,5 ;0 ;
1337 ;2:08,20 ;6510 ;15 ;99;40;1,124 ;1,000 ;11,4 ;0 ;
1337 ;2:08,30 ;6588 ;17 ;99;39;1,111 ;1,000 ;11,4 ;0 ;
1337 ;2:08,40 ;6691 ;16 ;99;38;1,105 ;1,000 ;11,4 ;0 ;
